episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation
228,ACH-002291,DICER1,14,-0.7605015325277744,0.5400000000000001,27,0.22050153252777427,11,0,16,0
229,ACH-000753,XRCC5,9,-0.9750809100460278,0.16,8,0.8150809100460278,1,7,0,0
230,ACH-000478,POLE,11,-1.5906705443342342,0.16,8,1.4306705443342342,1,0,7,0
231,ACH-001990,SMG8,13,-0.2706665463116333,0.5000000000000001,25,-0.22933345368836683,16,0,9,0
232,ACH-002693,UPF2,8,-1.1252969995747688,0.21999999999999997,11,0.9052969995747688,2,0,9,0
233,ACH-000753,CHD4,11,-1.3749429518812613,0.16,8,1.2149429518812613,0,7,1,0
234,ACH-002055,ACTB,2,-1.5934967792084895,0.32,16,1.2734967792084895,0,0,16,0
235,ACH-000018,DIS3,3,-0.3534166966700426,0.21999999999999997,11,0.13341669667004263,0,6,5,0
236,ACH-000371,EIF1AX,0,-0.5198892420543841,0.16,8,0.3598892420543841,3,0,4,1
237,ACH-000172,MTOR,1,-0.8023184532404959,0.16,8,0.6423184532404959,8,0,0,0
238,ACH-000766,NCAPD2,9,-1.3238624859228776,0.16,8,1.1638624859228777,3,5,0,0
239,ACH-000381,TRAPPC8,10,-0.9244750217013552,0.16,8,0.7644750217013552,7,1,0,0
240,ACH-001205,ERCC2,9,-1.50884884245102,0.16,8,1.34884884245102,5,0,2,1
241,ACH-000272,ERCC3,12,-0.8337132859293974,0.16,8,0.6737132859293974,8,0,0,0
242,ACH-001737,CTCF,7,-1.9413137095522748,0.16,8,1.7813137095522749,0,0,8,0
243,ACH-000637,SMC4,4,-1.4764722967907464,0.21999999999999997,11,1.2564722967907465,6,0,5,0
244,ACH-002019,ZNF407,8,-0.8023382935235756,0.16,8,0.6423382935235755,4,0,4,0
245,ACH-000627,ERCC2,12,-1.1064423954366658,0.16,8,0.9464423954366658,6,2,0,0
246,ACH-000018,NUP93,10,-1.9113375253043032,0.16,8,1.7513375253043033,1,5,1,1
247,ACH-002291,XRCC5,6,-0.8404374449262471,0.5200000000000001,26,0.32043744492624693,2,0,16,8
248,ACH-000290,CENPN,5,-2.055378645838476,0.21999999999999997,11,1.8353786458384762,9,2,0,0
249,ACH-000907,UPF2,5,-1.2691138054041702,0.21999999999999997,11,1.0491138054041702,11,0,0,0
250,ACH-000244,CCND1,0,-2.466218780163609,0.16,8,2.3062187801636087,7,0,1,0
251,ACH-000422,SRSF2,7,-2.2594847232938364,0.18,9,2.0794847232938363,0,0,9,0
252,ACH-000953,ERCC2,7,-0.7880893447751918,0.32,16,0.46808934477519176,0,0,16,0
253,ACH-000030,BARD1,7,-0.5562189887002027,0.38000000000000006,19,0.17621898870020264,13,3,1,2
254,ACH-000581,TACC3,12,-1.0450045314045469,0.4000000000000001,20,0.6450045314045467,14,0,6,0
255,ACH-000390,TRRAP,15,-1.5362260420825575,0.16,8,1.3762260420825576,7,1,0,0
256,ACH-000676,SRSF2,15,-3.059596333423527,0.3,15,2.759596333423527,15,0,0,0
257,ACH-000009,SF3B1,10,-1.055715261881868,0.16,8,0.8957152618818679,7,1,0,0
258,ACH-001990,CRNKL1,14,-1.5469260311728112,0.3,15,1.2469260311728112,7,0,8,0
259,ACH-000978,TRRAP,4,-1.847826594010322,0.16,8,1.687826594010322,0,2,6,0
260,ACH-000697,UPF2,10,-1.229617167154594,0.21999999999999997,11,1.009617167154594,0,0,11,0
261,ACH-000469,CNOT3,11,-2.1772186040134383,0.23999999999999996,12,1.9372186040134383,8,0,4,0
262,ACH-000356,TRAPPC8,9,-1.563860960484176,0.34,17,1.223860960484176,12,0,5,0
263,ACH-000128,DHX15,7,-1.266866410701883,0.16,8,1.106866410701883,8,0,0,0
264,ACH-000376,XRCC5,4,-0.7582121656164188,0.16,8,0.5982121656164188,7,0,1,0
265,ACH-001791,TRRAP,0,-1.4265276634465414,0.16,8,1.2665276634465414,8,0,0,0
266,ACH-000435,MTOR,11,-1.6035750567500564,0.16,8,1.4435750567500565,7,1,0,0
267,ACH-003590,BRD4,1,-1.1855283215059078,0.32,16,0.8655283215059077,0,0,16,0
268,ACH-000859,RAC1,6,-1.0335510545448623,0.34,17,0.6935510545448622,1,0,16,0
269,ACH-001618,BRD4,1,-0.8486162521206322,0.16,8,0.6886162521206322,0,0,8,0
270,ACH-001211,RAC1,10,-0.8273290011729605,0.32,16,0.5073290011729605,8,0,8,0
271,ACH-000302,ZNF236,12,-0.4091208941702547,0.38000000000000006,19,0.029120894170254652,3,2,14,0
272,ACH-002142,SRSF2,15,-2.319153720515064,0.32,16,1.999153720515064,12,0,1,3
273,ACH-000907,ERCC2,10,-0.6246227229679975,0.16,8,0.46462272296799745,8,0,0,0
274,ACH-000961,SON,2,-0.6899590556402246,0.21999999999999997,11,0.46995905564022467,0,2,9,0
275,ACH-000550,MYC,4,-1.7913945144259644,0.16,8,1.6313945144259645,7,0,1,0
276,ACH-001054,H3-3B,7,-0.4367742125300385,0.46000000000000013,23,-0.023225787469961623,8,0,8,7
277,ACH-000191,DHX15,11,-1.3966815229867822,0.16,8,1.2366815229867822,0,0,5,3
278,ACH-002019,PTPN11,0,-1.2313976273812193,0.23999999999999996,12,0.9913976273812193,4,0,8,0
279,ACH-002043,SMARCB1,2,-0.7603505962053315,0.32,16,0.4403505962053315,6,0,8,2
280,ACH-001699,MTOR,5,-1.1981858680989297,0.16,8,1.0381858680989298,4,0,2,2
281,ACH-000664,SMC4,4,-1.069501289908927,0.16,8,0.9095012899089269,0,0,8,0
282,ACH-001618,DHPS,5,-0.7050828462996653,0.16,8,0.5450828462996653,0,0,8,0
283,ACH-001205,NDUFS1,13,-0.5726587414853337,0.48000000000000015,24,0.09265874148533354,13,0,4,7
284,ACH-000302,TACC3,4,-0.7175311287630095,0.32,16,0.3975311287630095,11,2,3,0
285,ACH-000630,MTOR,5,-1.7933372101985046,0.16,8,1.6333372101985046,4,0,2,2
286,ACH-000422,CTCF,8,-1.1390800454779453,0.16,8,0.9790800454779452,5,0,3,0
287,ACH-000753,CNOT3,0,-1.354825413594941,0.3,15,1.0548254135949409,0,5,10,0
288,ACH-000223,SMC4,10,-1.256638579542052,0.16,8,1.0966385795420521,3,0,5,0
289,ACH-001307,KIF18A,10,-0.927027572618546,0.16,8,0.7670275726185459,0,0,6,2
290,ACH-000550,ZNF407,10,-0.6176642884946315,0.21999999999999997,11,0.39766428849463153,10,0,1,0
291,ACH-001211,ERCC3,3,-1.17220904254185,0.16,8,1.0122090425418502,8,0,0,0
292,ACH-002019,TRAPPC8,7,-1.615866038522634,0.16,8,1.455866038522634,4,0,3,1
293,ACH-000978,MTOR,9,-1.542688867535435,0.16,8,1.3826888675354352,2,2,4,0
294,ACH-001431,CCND1,11,-2.4711001420007466,0.21999999999999997,11,2.2511001420007464,9,0,1,1
295,ACH-001038,CNOT3,12,-1.3268202617428937,0.25999999999999995,13,1.0668202617428937,10,0,2,1
296,ACH-000502,KIF18A,3,-2.127090138907641,0.25999999999999995,13,1.8670901389076409,5,0,0,8
297,ACH-000859,SON,14,-1.118982381019714,0.16,8,0.9589823810197139,6,0,2,0
298,ACH-000676,ACTB,7,-0.6880907266056964,0.16,8,0.5280907266056963,8,0,0,0
299,ACH-000334,CNOT1,9,-0.5263504862975193,0.34,17,0.18635048629751932,1,0,16,0
300,ACH-000290,BMPR1A,11,-0.8569196091599405,0.6200000000000002,31,0.23691960915994026,16,2,9,4
301,ACH-000907,XPO1,0,-2.440492335859477,0.32,16,2.120492335859477,16,0,0,0
302,ACH-000172,NUP93,9,-2.1105013230015954,0.19999999999999998,10,1.9105013230015955,9,0,1,0
303,ACH-000009,ACTB,3,-1.614422132552867,0.32,16,1.2944221325528669,13,1,2,0
304,ACH-000223,RFC5,9,-1.4163512640238307,0.16,8,1.2563512640238308,2,0,6,0
305,ACH-000469,MTOR,7,-0.8856673786981814,0.16,8,0.7256673786981813,7,0,1,0
306,ACH-003590,CCND3,15,-1.0910746944193848,0.34,17,0.7510746944193847,1,0,16,0
307,ACH-000128,SF3B1,5,-1.1186557611944836,0.16,8,0.9586557611944836,7,0,1,0
308,ACH-000244,PTPN11,11,-1.4996855176741657,0.32,16,1.1796855176741656,7,0,9,0
309,ACH-000541,CCND1,10,-0.5497734068471652,0.34,17,0.20977340684716522,1,0,16,0
310,ACH-002705,KRAS,15,-0.8988283422520509,0.23999999999999996,12,0.6588283422520509,5,0,7,0
311,ACH-000202,SMC5,11,-1.020935651426146,0.32,16,0.700935651426146,13,2,0,1
312,ACH-000637,POLE,13,-1.5224316606791557,0.16,8,1.3624316606791558,0,0,8,0
313,ACH-000223,SF3B1,4,-1.86981459901109,0.27999999999999997,14,1.58981459901109,7,0,6,1
314,ACH-000148,BAP1,8,-0.602985711338524,0.34,17,0.26298571133852394,4,0,13,0
315,ACH-000541,DAXX,12,-0.706234237164959,0.36000000000000004,18,0.346234237164959,2,0,16,0
316,ACH-002142,DIS3,1,-0.6575383990881826,0.32,16,0.33753839908818256,14,0,1,1
317,ACH-000907,CHD4,15,-1.24410835334737,0.16,8,1.08410835334737,8,0,0,0
318,ACH-000403,SMC4,8,-1.1981044601744033,0.16,8,1.0381044601744034,7,1,0,0
319,ACH-001038,MYC,1,-2.5419039821150435,0.18,9,2.3619039821150434,7,0,1,1
320,ACH-000552,CHD4,12,-1.8882197573101007,0.16,8,1.7282197573101008,5,3,0,0
321,ACH-001702,PCBP1,7,-1.3260784945729087,0.16,8,1.1660784945729088,8,0,0,0
322,ACH-001205,XPO1,13,-2.407398443438744,0.27999999999999997,14,2.1273984434387443,11,0,2,1
323,ACH-000146,ACTB,6,-1.6703746887703157,0.16,8,1.5103746887703158,0,0,8,0
324,ACH-002400,CHD4,15,-1.1249008622581906,0.16,8,0.9649008622581906,7,0,1,0
325,ACH-001699,CHD4,2,-0.9520272559372712,0.27999999999999997,14,0.6720272559372713,3,0,9,2
326,ACH-002055,BRCA2,15,-0.3205462460152229,0.34,17,-0.01945375398477711,1,0,16,0
327,ACH-000302,XPO1,5,-2.421175567123929,0.16,8,2.261175567123929,0,2,5,1
328,ACH-000630,MYC,13,-2.432113019011849,0.18,9,2.252113019011849,5,0,2,2
329,ACH-001431,RICTOR,5,-0.592385367542302,0.46000000000000013,23,0.13238536754230185,13,0,5,5
330,ACH-000128,CRNKL1,10,-1.6834156250758887,0.21999999999999997,11,1.4634156250758887,7,0,4,0
331,ACH-000188,ERCC2,6,-1.5416452695203708,0.16,8,1.381645269520371,5,0,1,2
332,ACH-002400,VHL,12,-0.6230783405892883,0.16,8,0.4630783405892883,5,0,3,0
333,ACH-000191,VHL,10,-0.946293224656484,0.18,9,0.766293224656484,0,0,6,3
334,ACH-000371,SON,1,-1.2570513243849812,0.32,16,0.9370513243849812,0,0,16,0
335,ACH-000663,TRRAP,13,-1.397728019728214,0.16,8,1.2377280197282141,8,0,0,0
336,ACH-000552,CNOT3,2,-1.667070923578855,0.27999999999999997,14,1.387070923578855,13,1,0,0
337,ACH-001528,DHX15,10,-1.4627475284546836,0.16,8,1.3027475284546837,0,0,6,2
338,ACH-000391,OXA1L,4,-0.6987808123764767,0.36000000000000004,18,0.33878081237647667,13,0,4,1
339,ACH-001737,MAX,11,-1.2228439058316187,0.32,16,0.9028439058316187,0,0,16,0
340,ACH-000146,ZNHIT6,0,-0.6926105426558449,0.25999999999999995,13,0.4326105426558449,0,0,13,0
341,ACH-001502,KIF18A,5,-1.618802021524259,0.16,8,1.458802021524259,0,0,8,0
342,ACH-000444,MTOR,13,-1.6440050261881856,0.16,8,1.4840050261881856,6,2,0,0
343,ACH-001038,ZNF407,1,-1.045255806081216,0.32,16,0.725255806081216,14,0,1,1
344,ACH-000753,TRRAP,8,-2.036753697588105,0.16,8,1.8767536975881052,1,5,1,1
345,ACH-001038,ZNF407,2,-1.045255806081216,0.16,8,0.885255806081216,7,0,0,1
346,ACH-002693,PTPN11,1,-0.9148109455667608,0.16,8,0.7548109455667608,2,0,6,0
347,ACH-000417,SMARCB1,0,-0.7021745645679609,0.34,17,0.3621745645679609,9,0,0,8
348,ACH-000030,DHPS,3,-1.150644523444345,0.25999999999999995,13,0.890644523444345,11,2,0,0
349,ACH-000444,POLE,14,-1.3529790160306836,0.16,8,1.1929790160306837,6,2,0,0
350,ACH-000502,VHL,15,-1.138423730750315,0.32,16,0.818423730750315,10,0,0,6
351,ACH-001737,RARS2,12,0.5486840891573597,0.34,17,-0.8886840891573597,1,0,16,0
352,ACH-000011,XRCC5,11,-1.0605718970105833,0.16,8,0.9005718970105833,0,7,1,0
353,ACH-000142,CTCF,3,-1.0504337371189174,0.21999999999999997,11,0.8304337371189174,0,6,5,0
354,ACH-000953,NCAPD2,3,-1.0773208738643325,0.16,8,0.9173208738643325,0,0,8,0
355,ACH-000144,SRSF2,1,-2.649324904871799,0.3,15,2.349324904871799,4,0,11,0
356,ACH-002043,POLE,7,-1.862877089141572,0.16,8,1.702877089141572,6,0,1,1
