episode,total_reward,n_queries,epsilon,loss,validation_total_reward,validation_n_queries,validation_selected_dependency,validation_hit_at_k
84,0.6613922606810521,8,0.982919,54687500.0,,,,
85,0.08758123539966131,8,0.982748,46875000.0,,,,
86,-0.05539474436072579,13,0.982482,41666666.666666664,,,,
87,0.06457540446142551,8,0.982311,39062500.0,,,,
88,0.021923286393192215,8,0.98214,41666666.666666664,,,,
89,0.1064937231896976,9,0.98195,31250000.0,,,,
90,0.18206219551682593,9,0.98176,57291666.666666664,,,,
91,-0.12333595382060077,11,0.981532,36458333.333333336,,,,
92,0.12065186795731137,8,0.981361,78125000.0,,,,
93,0.6711934875291419,9,0.981171,23437500.0,,,,
94,0.253310697320018,10,0.980962,62500000.0,,,,
95,-0.060460941289409195,9,0.980772,78125000.0,,,,
96,0.3948660183935161,10,0.980563,62500000.0,,,,
97,-0.2327115031578577,11,0.980335,36458333.333333336,,,,
98,-0.059883526285411194,8,0.980164,46875000.0,,,,
99,0.6065501262685632,9,0.979974,62500000.0,,,,
100,0.46252419745666984,9,0.979784,41666666.666666664,,,,
101,0.1263521882273218,10,0.979575,62500000.0,,,,
102,-0.1788212679840599,14,0.97929,54687500.041482255,,,,
103,0.12773101863004363,12,0.979043,41666666.666666664,,,,
104,-0.04245677534132611,9,0.978853,26041666.666666668,,,,
105,1.4562206854686106,8,0.978682,46875000.0,,,,
106,0.03227429414066376,8,0.978511,70312500.0,,,,
107,-0.1295317906097061,12,0.978264,54687500.0,,,,
108,-0.06873173164753212,11,0.978036,20833333.333333332,,,,
109,0.06083994262056222,8,0.977865,31250000.0,,,,
110,0.1239830711359455,10,0.977656,26041666.666666668,,,,
111,0.4467132637544305,8,0.977485,54687500.0,,,,
112,0.21181365772056102,9,0.977295,54687500.0,,,,
113,0.18141168897640783,8,0.977124,52083333.333333336,,,,
114,0.016909276929833787,11,0.976896,46875000.0,,,,
115,0.11733202430647827,12,0.976649,31250000.0,,,,
116,-0.15398096654091414,9,0.976459,31250000.0,,,,
117,0.1649797387050126,8,0.976288,31250000.0,,,,
118,-0.023689083968876617,11,0.97606,41666666.666666664,,,,
119,-0.09088427820929626,12,0.975813,26041666.666666668,,,,
120,0.4260086214769602,8,0.975642,15625000.031984702,,,,
121,-0.03435280635245254,13,0.975376,35156250.0,,,,
122,1.2682529480545648,13,0.97511,41666666.666666664,,,,
123,0.8370875801032214,11,0.974882,36458333.333333336,,,,
124,0.29329116402643823,8,0.974711,46875000.0,,,,
125,-0.05615523331550448,11,0.974483,78125000.0,,,,
126,0.016433671338844404,8,0.974312,20833333.333333332,,,,
127,1.8099256848505068,12,0.974065,36458333.36035113,,,,
128,0.07569844391824834,8,0.973894,46875000.0,,,,
129,-0.06499517357729619,8,0.973723,85937500.0,,,,
130,0.2426156034612576,8,0.973552,41666666.666666664,,,,
131,-0.15717299642551885,9,0.973362,46875000.0,,,,
132,0.9905566674878484,10,0.973153,36458333.333333336,,,,
133,0.12678384058662964,9,0.972963,31250000.0,,,,
134,0.2499997146818415,8,0.972792,57291666.666666664,,,,
135,1.7209499404307258,12,0.972545,46875000.0,,,,
136,0.15612376155818408,10,0.972336,41666666.693286635,,,,
137,0.11717297563751033,9,0.972146,46875000.0,,,,
138,-0.2502944616870628,8,0.971975,39062500.0,,,,
139,0.05394359221327551,12,0.971728,39062500.01929958,,,,
140,0.06674630345438795,8,0.971557,70312500.0,,,,
141,0.048149243097746014,13,0.971291,57291666.666666664,,,,
142,-0.008667811456291676,8,0.97112,41666666.666666664,,,,
143,0.17495199394882355,10,0.970911,46875000.0,,,,
144,0.13037590074323607,11,0.970683,31250000.0,,,,
145,1.5995749672247281,8,0.970512,31250000.0,,,,
146,0.021356154252166155,8,0.970341,39062500.0,,,,
147,-0.022718853449621042,9,0.970151,62500000.0,,,,
148,0.07206662691714298,13,0.969885,50781250.0,,,,
149,-0.06115476118508395,8,0.969714,23437500.02349568,,,,
150,0.09420398976472276,11,0.969486,62500000.0,,,,
151,0.15082302453088578,13,0.96922,46875000.0,,,,
152,0.025605139462379342,8,0.969049,39062500.0,,,,
153,-0.22864569494815057,19,0.968669,46875000.01465517,,,,
154,0.2233883330561626,8,0.968498,39062500.0,,,,
155,-0.14428510184436744,9,0.968308,52083333.333333336,,,,
156,0.11850964113439878,8,0.968137,31250000.026875816,,,,
157,0.12560351892631202,8,0.967966,54687500.0,,,,
158,0.7613084333066195,10,0.967757,31250000.0,,,,
159,0.017487628650067175,9,0.967567,23437500.0,,,,
160,2.005729697591378,8,0.967396,67708333.33333333,,,,
161,0.22279792585032185,12,0.967149,20833333.333333332,,,,
162,0.09793892660517006,8,0.966978,70312500.0,,,,
163,0.031336459458301866,12,0.966731,36458333.333333336,,,,
164,0.02049234388238294,11,0.966503,78125000.0,,,,
165,-0.04985478581606838,8,0.966332,62500000.0,,,,
166,0.211970346761246,9,0.9661420000000001,31250000.0,,,,
167,0.578827825046475,8,0.965971,39062500.044215254,,,,
168,-0.003589865651585228,10,0.965762,26041666.706090305,,,,
169,0.08974820067140706,10,0.965553,36458333.333333336,,,,
170,1.7347810386255162,10,0.965344,62500000.0,,,,
171,0.06807459830990656,10,0.965135,31250000.0,,,,
172,0.2800999693946686,9,0.9649449999999999,20833333.333333332,,,,
173,-0.9984213669114951,10,0.964736,26041666.666666668,,,,
174,0.27145482280584254,13,0.96447,31250000.0,,,,
175,0.5734897702059734,13,0.9642040000000001,39062500.0,,,,
176,-0.11268399283696764,8,0.964033,15625000.021750111,,,,
177,0.09233196699397415,8,0.963862,54687500.0,,,,
178,0.7180840248671511,12,0.963615,57291666.666666664,,,,
179,0.19525065697824925,12,0.963368,54687500.0,,,,
180,-0.007562008382405505,10,0.963159,70312500.0,,,,
181,0.12306943780557178,11,0.962931,72916666.66666667,,,,
182,0.04232737862857702,12,0.962684,42968750.0,,,,
183,-0.09603589622373124,8,0.962513,46875000.0,,,,
184,0.1284921774359009,8,0.962342,46875000.0,,,,
185,0.8992092259939662,8,0.962171,23437500.0,,,,
186,-0.05293216454002843,11,0.961943,67708333.33333333,,,,
187,0.24336693565735462,8,0.961772,26041666.666666668,,,,
188,0.04451937438440471,9,0.961582,23437500.0,,,,
189,0.021244644801120788,8,0.961411,31250000.0,,,,
190,-0.13885772053027529,8,0.96124,52083333.333333336,,,,
191,0.5163340790432454,8,0.961069,39062500.0,,,,
192,0.41133045891006914,11,0.9608410000000001,31250000.0,,,,
193,0.03425046807385374,9,0.960651,46875000.0,,,,
194,1.4116693988994773,9,0.960461,72916664.0,,,,
195,0.12732722205754626,8,0.96029,23437500.0,,,,
196,0.3106524780986485,11,0.960062,52083333.333333336,,,,
197,0.931395417447419,8,0.959891,54687500.0,,,,
198,0.6283049418121905,10,0.959682,46875000.0,,,,
199,0.03512365791259662,11,0.959454,41666666.666666664,,,,
200,0.6972575660694644,8,0.959283,23437500.0,,,,
201,0.38367883925257856,9,0.959093,31250000.0,,,,
202,0.011530450491707846,9,0.9589030000000001,54687500.0,,,,
203,0.05386332542817798,10,0.958694,46875000.0,,,,
204,0.0009347645319919967,8,0.958523,7812500.015459242,,,,
205,0.07971117389351279,14,0.958238,54687500.0,,,,
206,0.28956251740993105,8,0.958067,54687500.0,,,,
207,0.6723834680403515,12,0.95782,46875000.0,,,,
208,0.04532519374007816,8,0.957649,62500000.0,,,,
209,-0.1228984463006107,9,0.9574590000000001,70312500.0,,,,
210,0.03218102425745262,8,0.957288,41666666.68935491,,,,
211,-0.11691314269947936,8,0.957117,7812500.018618554,,,,
212,0.1152427165611632,12,0.95687,26041666.666666668,,,,
213,0.32538985193402936,9,0.95668,62500000.0,,,,
214,0.07339101121596678,9,0.95649,62500000.0,,,,
215,0.2176014021839074,9,0.9563,41666666.666666664,,,,
216,0.4142175744680595,8,0.956129,101562500.0,,,,
217,0.7805189204945179,9,0.955939,54687500.0,,,,
218,0.007938656025658217,14,0.955654,54687500.0,,,,
219,-0.014027238158254893,8,0.955483,46875000.0,,,,
220,-0.0340159705388564,10,0.955274,46875000.0,,,,
221,-0.09169177754598046,9,0.955084,26041666.666666668,,,,
222,0.2742926043661663,11,0.954856,46875000.012922436,,,,
223,0.4439477896015357,10,0.954647,62500000.0,,,,
224,1.3759414801263714,8,0.954476,41666666.666666664,,,,
225,0.48336912642537244,8,0.954305,31250000.03538183,,,,
226,0.24027970877843835,11,0.954077,15625000.039194068,,,,
227,0.06482817782688019,8,0.953906,70312500.0,,,,
228,0.10670976817208659,8,0.953735,62500000.0,,,,
229,-0.04412835737048286,9,0.953545,26041666.67655427,,,,
230,0.2738685416644068,8,0.953374,23437500.0,,,,
231,-0.1066678044564745,9,0.953184,26041666.679912824,,,,
232,0.026928040697558657,11,0.952956,52083333.333333336,,,,
233,0.09224470957690628,12,0.952709,20833333.37292764,,,,
234,0.35116289247977645,8,0.952538,31250000.0,,,,
235,0.18082299694192325,8,0.952367,46875000.0,,,,
236,0.9416467269745098,9,0.952177,46875000.0,,,,
237,-0.08980013363395262,8,0.952006,15625000.039710544,,,,
238,0.028514829485761853,9,0.951816,41666666.666666664,,,,
239,0.05656266386880361,8,0.951645,23437500.0,,,,
240,-0.16397716886827152,8,0.951474,39062500.0,,,,
241,0.8147246820624586,10,0.951265,52083333.333333336,,,,
242,0.15838673476800758,8,0.951094,31250000.032593984,,,,
243,0.979210471529242,9,0.950904,62500000.0,,,,
244,-0.07498819849903476,8,0.950733,62500000.0,,,,
245,-0.07201521005125831,10,0.950524,31250000.018726025,,,,
246,0.007477632454343394,9,0.950334,31250000.0,,,,
247,0.018393137029336065,9,0.950144,26041666.666666668,,,,
248,0.141240033850055,8,0.949973,54687500.0,,,,
249,0.5569167930721639,8,0.949802,54687500.0,0.4360856272925792,32.0,-1.0760856272925794,0.97
250,-0.1447542466226744,10,0.949593,20833333.348446142,,,,
251,0.04765152754064918,12,0.949346,36458333.333333336,,,,
252,-0.0062235423066121995,8,0.949175,54687500.0,,,,
253,0.34704327771904664,10,0.948966,46875000.013244264,,,,
254,-0.03885116402511685,8,0.948795,54687500.0,,,,
255,-0.008642115932346844,9,0.948605,57291666.666666664,,,,
256,0.13096514725651948,14,0.94832,46875000.01114007,,,,
257,0.1090251252950689,8,0.948149,85937500.0,,,,
258,0.6943473624114489,9,0.947959,54687500.0,,,,
259,0.10234516108047435,8,0.947788,36458333.333333336,,,,
260,0.1736703088701172,11,0.94756,52083333.333333336,,,,
261,-0.01239039773767675,15,0.947256,11718750.012232736,,,,
262,0.06536730563889864,9,0.947066,23437500.0,,,,
263,0.23503464625132298,8,0.946895,54687500.0,,,,
264,0.052216617374003065,8,0.946724,57291666.666666664,,,,
265,-0.028430255868982443,8,0.946553,23437500.0,,,,
266,0.1699486215069786,9,0.946363,31250000.0,,,,
267,0.15999349347109604,9,0.946173,52083333.333333336,,,,
268,0.03500918264073727,8,0.946002,78125000.0,,,,
269,-0.0309054356375989,8,0.945831,46875000.0,,,,
270,0.9123556468186006,9,0.945641,41666666.666666664,,,,
271,0.19548591860794462,10,0.945432,36458333.333333336,,,,
272,-0.05359501880252076,8,0.945261,46875000.0,,,,
273,0.053394486159684396,10,0.945052,46875000.0,,,,
274,0.5970714546536348,9,0.944862,46875000.0,,,,
275,1.4456368349960353,9,0.944672,15625000.027360257,,,,
276,0.5292607359088977,8,0.944501,31250000.0,,,,
277,0.043354081206265396,10,0.944292,72916666.66666667,,,,
278,0.08695266587924153,8,0.944121,31250000.0,,,,
279,0.31942649384782923,13,0.943855,46875000.009472564,,,,
280,0.13230756929782594,8,0.943684,36458333.352575295,,,,
281,0.28401638402912144,11,0.943456,46875000.0,,,,
282,0.3339458566000383,9,0.943266,54687500.0,,,,
283,0.058775022304410125,9,0.943076,41666666.67808114,,,,
284,0.15170124067408547,8,0.942905,31250000.0,,,,
285,-0.05626994436409505,9,0.942715,70312500.0,,,,
286,0.22881807798151765,8,0.942544,67708333.33333333,,,,
287,1.5471855945145443,9,0.942354,46875000.0,,,,
288,0.023750204177442905,9,0.942164,41666666.666666664,,,,
289,2.0018400665310168,10,0.941955,46875000.0,,,,
290,0.5629602129678299,11,0.941727,52083333.333333336,,,,
291,0.1725066756528896,8,0.9415560000000001,52083333.333333336,,,,
292,-0.11502906309682562,9,0.941366,62500000.0,,,,
293,0.14760737110888195,8,0.941195,31250000.0,,,,
294,0.4573537927249127,10,0.940986,78125000.0,,,,
295,0.024482091925877122,13,0.94072,39062500.016801745,,,,
296,-0.07903359356094941,11,0.940492,26041666.666666668,,,,
297,0.09893511390071154,10,0.940283,62500000.0,,,,
298,0.08639477203447077,9,0.940093,46875000.0,,,,
299,0.9066233043461291,9,0.939903,70312500.0,,,,
300,0.030574829111310552,8,0.939732,83333333.33333333,,,,
301,0.2154175981437462,8,0.939561,15625000.0,,,,
302,0.08377353616742139,14,0.939276,46875000.0,,,,
303,0.10153967653279063,11,0.939048,52083333.333333336,,,,
304,0.5059079074980825,8,0.938877,23437500.0,,,,
305,0.04956543534375085,8,0.938706,54687500.0,,,,
306,0.09320804748486036,12,0.938459,36458333.333333336,,,,
307,0.009311844095879665,11,0.938231,36458333.34821878,,,,
308,0.4423925829513195,8,0.93806,57291666.666666664,,,,
309,0.04974066327617581,8,0.937889,31250000.0,,,,
310,0.1809028525604313,8,0.937718,46875000.0,,,,
311,0.41927779942826693,13,0.937452,46875000.0,,,,
312,-0.3031523320431518,9,0.937262,46875000.0,,,,
313,0.1811759147989101,10,0.937053,41666666.682982445,,,,
314,-0.09674368238760561,8,0.936882,54687500.0,,,,
315,-0.07010346672007467,8,0.936711,54687500.0,,,,
316,-0.011105335492178667,9,0.9365209999999999,41666666.666666664,,,,
317,0.28663573671112375,9,0.936331,39062500.0,,,,
318,0.07506230969201325,9,0.936141,41666666.666666664,,,,
319,0.22424112544953273,8,0.93597,23437500.0,,,,
320,0.47108356534708556,12,0.935723,72916664.0,,,,
321,0.2236168462384489,9,0.935533,67708333.33333333,,,,
322,0.012772889218298934,8,0.935362,46875000.0,,,,
323,-0.08976430610962383,9,0.935172,31250000.0,,,,
324,0.1860924949202155,10,0.934963,54687500.0,,,,
325,-0.21488784358527774,10,0.934754,72916666.66666667,,,,
326,-0.0012497379907080164,9,0.934564,52083333.333333336,,,,
327,0.5075467363365356,8,0.934393,46875000.0,,,,
328,-0.09514262158338495,8,0.934222,39062500.0,,,,
329,-0.45834658524331273,18,0.933861,40625000.0,,,,
330,0.8076358960994352,8,0.93369,39062500.0,,,,
331,-0.12344449112852425,8,0.933519,54687500.0,,,,
332,0.1856655898940633,8,0.933348,26041666.7012966,,,,
333,-0.03516380384496612,9,0.933158,54687500.0,,,,
334,0.13636225696264379,17,0.932816,43750000.0,,,,
335,0.621946188047519,9,0.932626,62500000.0,,,,
336,0.20005514798454407,9,0.932436,41666666.67451054,,,,
337,0.2916894056959579,8,0.932265,23437500.0,,,,
338,-0.0923422169701828,8,0.932094,31250000.0,,,,
339,-0.09258179504856118,12,0.931847,62500000.0,,,,
340,-0.04319558269167906,10,0.931638,31250000.016698845,,,,
341,0.10654472078497737,8,0.931467,78125000.0,,,,
342,2.772332803182866,8,0.931296,26041666.679056205,,,,
343,0.2064183733754235,11,0.931068,62500000.0,,,,
344,0.08388252642420804,18,0.930707,50781250.0,,,,
345,0.00176906891345089,15,0.930403,50781250.0,,,,
346,1.0959236382452247,8,0.930232,62500000.0,,,,
347,0.15285931375004858,14,0.929947,36458333.333333336,,,,
348,0.07354022264397357,10,0.929738,41666666.666666664,,,,
349,-0.04804007054683715,8,0.929567,39062500.0,,,,
350,-0.007011769292049726,10,0.929358,67708333.33333333,,,,
351,-0.17304735094159784,9,0.929168,46875000.0,,,,
352,0.1770877976636891,8,0.928997,39062500.0,,,,
353,0.11054500389421848,9,0.9288069999999999,15625000.0,,,,
354,0.01563192144105946,8,0.928636,41666666.666666664,,,,
355,-0.10515997781451294,10,0.928427,85937500.0,,,,
356,-0.028490331241372083,9,0.928237,10416666.703814913,,,,
357,0.2453801255631027,11,0.928009,88541666.66666667,,,,
358,0.23579414573574925,10,0.9278,57291666.666666664,,,,
359,1.6201369365201457,8,0.927629,70312500.0,,,,
360,-0.07036868356363829,8,0.927458,39062500.0,,,,
361,0.4220372943383677,13,0.927192,35156250.00649273,,,,
362,0.0930853105552481,10,0.926983,23437500.0,,,,
363,0.7772090518018723,10,0.926774,62500000.0,,,,
364,0.30756896982548554,8,0.9266030000000001,62500000.0,,,,
365,-0.17560756676383915,8,0.926432,62500000.0,,,,
366,0.1305239743530771,9,0.926242,46875000.0,,,,
367,0.05991826111954808,8,0.926071,70312500.0,,,,
368,0.1941137575424877,9,0.925881,36458333.34581495,,,,
369,0.2732008331529262,9,0.925691,46875000.0,,,,
370,0.15435306802379578,8,0.92552,20833333.333333332,,,,
371,0.8349626385257646,17,0.9251780000000001,31250000.0,,,,
372,0.010534191064351751,8,0.925007,46875000.0,,,,
373,0.2147387141157103,19,0.924627,34375000.0,,,,
374,0.31926257518352363,8,0.924456,46875000.0,,,,
375,0.49367611999424976,8,0.924285,62500000.0,,,,
376,0.1500162631713837,10,0.924076,31250000.0,,,,
377,0.031712286345078514,8,0.923905,23437500.0,,,,
378,0.2247322300140537,11,0.923677,46875000.0,,,,
379,0.5945263088239502,10,0.923468,57291666.666666664,,,,
380,0.02227467487838211,10,0.923259,39062500.0,,,,
381,1.3389062126496492,8,0.923088,41666666.666666664,,,,
382,-0.3666155873139425,11,0.92286,36458333.333333336,,,,
383,0.21715519363185376,11,0.922632,36458333.333333336,,,,
384,0.5533729112292941,11,0.922404,46875000.0,,,,
385,0.0644971800561164,11,0.922176,52083333.333333336,,,,
386,-0.060865708179172195,8,0.922005,31250000.0,,,,
387,0.14039672710529083,13,0.921739,46875000.0,,,,
388,0.2626570910276874,8,0.921568,31250000.0,,,,
389,0.5335332972893351,8,0.921397,31250000.0,,,,
390,0.2616553063280319,12,0.92115,41666666.666666664,,,,
391,-0.14332614382320258,13,0.920884,50781250.0,,,,
392,0.128502002934186,8,0.920713,101562500.0,,,,
393,-0.11468949270661664,15,0.920409,46875000.00926099,,,,
394,0.24306259040766204,8,0.920238,39062500.0,,,,
395,-0.0041056434981824146,9,0.920048,52083333.333333336,,,,
396,0.3144729103679873,12,0.919801,62500000.0,,,,
397,0.24838607271790303,10,0.919592,15625000.010640694,,,,
398,0.08941245858163191,11,0.919364,78125000.0,,,,
399,-0.06532709058768148,11,0.919136,88541666.66666667,,,,
400,0.21724547687524148,11,0.9189080000000001,15625000.01920908,,,,
401,-0.022543727876732186,8,0.918737,62500000.0,,,,
402,0.19500155832914084,13,0.918471,46875000.0,,,,
403,-0.19385211494357718,11,0.918243,31250000.0,,,,
404,1.3743028575649845,9,0.918053,52083333.333333336,,,,
405,0.12256080649477562,8,0.917882,31250000.0,,,,
406,0.07355040009507198,8,0.9177109999999999,23437500.0,,,,
407,-0.22841498696309168,11,0.917483,46875000.0,,,,
408,0.1509654306607246,14,0.917198,50781250.0,,,,
409,0.1140775018739284,8,0.917027,46875000.0,,,,
410,0.09220998314180048,12,0.91678,46875000.0,,,,
411,2.5491228718542556,18,0.916419,50781250.0,,,,
412,0.09992165162682531,9,0.916229,26041666.666666668,,,,
413,0.09535252697174135,9,0.916039,31250000.0,,,,
414,0.3021942596273681,8,0.915868,62500000.0,,,,
415,0.11662742256332115,11,0.91564,41666666.666666664,,,,
416,0.7127773840222227,9,0.91545,46875000.0,,,,
417,0.05269759932091592,8,0.915279,62500000.0,,,,
418,0.4308763813109632,11,0.9150510000000001,57291666.666666664,,,,
419,0.14345905561674605,11,0.9148229999999999,31250000.0,,,,
420,-0.08166963341150267,10,0.914614,26041666.666666668,,,,
421,0.28017718556721444,8,0.914443,54687500.0,,,,
422,1.5596979425163329,8,0.914272,36458333.333333336,,,,
423,0.2442608066810456,13,0.914006,26041666.68566563,,,,
424,-0.0013017008322815278,8,0.913835,7812500.027209492,,,,
425,-0.09800228773124922,8,0.913664,46875000.0,,,,
426,-0.011905738771827462,14,0.913379,31250000.0,,,,
427,-0.053043955846103455,9,0.913189,52083333.333333336,,,,
428,0.07732137693227906,9,0.912999,70312500.0,,,,
429,-0.1661894036843236,9,0.912809,26041666.666666668,,,,
430,0.14615983729164084,9,0.912619,31250000.0,,,,
431,0.13513516634728812,8,0.912448,41666666.666666664,,,,
432,-0.034883451366253655,11,0.91222,57291666.666666664,,,,
433,0.06661860529998107,9,0.91203,23437500.01440926,,,,
434,0.1085451460998596,16,0.911707,46875000.0,,,,
435,-0.40556311988394556,8,0.911536,57291666.666666664,,,,
436,-0.07573006779819615,8,0.911365,31250000.0,,,,
437,-0.22223002692989458,10,0.911156,41666666.666666664,,,,
438,-0.3779833135344346,9,0.910966,31250000.0,,,,
439,1.3583984406807361,9,0.910776,67708333.33333333,,,,
440,1.9338829806072892,8,0.910605,62500000.0,,,,
441,0.8362186190786428,8,0.910434,15625000.0,,,,
442,-0.09274558691732532,9,0.910244,36458333.333333336,,,,
443,-0.03202402573259783,12,0.909997,46875000.0,,,,
444,0.07160024803445608,8,0.909826,23437500.0,,,,
445,0.0790663495773099,9,0.909636,36458333.33892941,,,,
446,-0.1652693409370861,8,0.909465,70312500.0,,,,
447,0.12436927730283552,9,0.909275,39062500.0,,,,
448,0.32661097802412253,9,0.909085,41666666.674165264,,,,
449,0.1431345632443247,9,0.908895,70312500.0,,,,
450,1.5192795897451818,9,0.908705,72916664.0,,,,
451,0.19999187473580166,13,0.908439,62500000.0,,,,
452,0.08119372036166553,11,0.908211,57291666.666666664,,,,
453,0.11928983356835322,9,0.908021,31250000.0,,,,
454,0.18283737602818662,8,0.90785,46875000.0,,,,
455,-0.05719957320940555,8,0.907679,46875000.0,,,,
456,0.17336419354457716,10,0.90747,15625000.015908215,,,,
457,-0.08301028482225865,8,0.907299,46875000.0,,,,
458,0.01856872635536231,16,0.906976,43750000.0,,,,
459,0.08822435265505682,8,0.906805,31250000.0,,,,
460,0.1669823979116187,12,0.906558,20833333.333333332,,,,
461,0.5043913278114155,9,0.9063680000000001,36458333.333333336,,,,
462,0.022712740808684975,9,0.906178,85937500.0,,,,
463,0.09169139378243911,8,0.906007,31250000.0,,,,
464,-0.01113281674857619,10,0.905798,72916666.66666667,,,,
465,0.028340763425274085,12,0.905551,83333330.66666667,,,,
466,0.3636634162504482,8,0.90538,46875000.0,,,,
467,-0.010416901040427792,13,0.905114,46875000.0,,,,
468,0.44583352136923543,9,0.9049240000000001,36458333.333333336,,,,
469,0.08051959632991318,10,0.904715,78125000.0,,,,
470,0.31830295485258175,13,0.9044490000000001,39062500.01185076,,,,
471,-0.09803672737542757,8,0.904278,70312500.0,,,,
472,0.17006263082223103,8,0.904107,62500000.0,,,,
473,0.007878303819956911,11,0.903879,52083333.333333336,,,,
474,-0.27053889840436957,8,0.903708,41666666.666666664,,,,
475,0.29894727715630265,8,0.903537,46875000.0,,,,
476,0.0633093602304986,10,0.903328,36458333.333333336,,,,
477,-0.01321255094899318,11,0.9031,41666666.666666664,,,,
478,0.16089957900162036,8,0.902929,15625000.02484582,,,,
