episode,total_reward,n_queries,epsilon,loss,validation_total_reward,validation_n_queries,validation_selected_dependency,validation_hit_at_k
55,-0.07212361108348421,8,0.988847,0.011498154141008854,,,,
56,-0.2675503548549357,9,0.988657,0.00535246916115284,,,,
57,0.015087846740283212,10,0.988448,0.011445560570185384,,,,
58,0.3068039394076307,14,0.988163,0.012405698808530966,,,,
59,-0.024341236026450497,9,0.987973,0.01575815553466479,,,,
60,-0.10312163068957494,13,0.987707,0.008436205641676983,,,,
61,-0.0361450758722246,8,0.987536,0.015448554418981075,,,,
62,-0.11485438708441979,9,0.987346,0.0064617658499628305,,,,
63,-0.3973575664135359,15,0.987042,0.0031113188015297055,,,,
64,-0.3932873686674113,8,0.986871,0.016008954495191574,,,,
65,-0.2687239706984461,8,0.9867,0.012562519870698452,,,,
66,-0.04766067080915461,8,0.986529,0.010884885676205158,,,,
67,-0.4383233535693595,9,0.986339,0.014329326804727316,,,,
68,0.29494911977183125,8,0.986168,0.013680401568611463,,,,
69,-0.2346014136538625,8,0.985997,0.014214645139873028,,,,
70,-0.03712554989150746,12,0.98575,0.006124343257397413,,,,
71,1.2282514588837716,12,0.985503,0.008382121721903482,,,,
72,-0.281602365100755,9,0.985313,0.010007391179290911,,,,
73,0.45320101869934604,8,0.985142,0.009825684828683734,,,,
74,0.229124192078398,8,0.984971,0.006756347487680614,,,,
75,-0.1683744180911468,8,0.9848,0.0063232795024911565,,,,
76,-0.2210572657855212,8,0.984629,0.008115426287986338,,,,
77,-0.2539427042994957,9,0.984439,0.0047857529716566205,,,,
78,-0.00017216656687718546,9,0.984249,0.010515128883222738,,,,
79,-0.07041945492118978,10,0.98404,0.009047529815385738,,,,
80,-0.13646083936693998,9,0.98385,0.018227788154035807,,,,
81,-0.09711739317395428,11,0.983622,0.01021344525118669,,,,
82,-0.1695618313016701,8,0.983451,0.008979234378784895,,,,
83,-0.20970378520409946,12,0.983204,0.006514470238471404,,,,
84,0.05574391963215938,8,0.983033,0.013005339074879885,,,,
85,1.3284941405948245,8,0.982862,0.006764453952200711,,,,
86,0.5623322961860845,8,0.982691,0.008410621900111437,,,,
87,-0.34706194709883836,11,0.982463,0.009622503266048929,,,,
88,-0.17667653101825656,12,0.982216,0.004661265556933358,,,,
89,-0.1904914362551124,9,0.982026,0.005431256955489516,,,,
90,0.1181258060411195,9,0.981836,0.009216370216260353,,,,
91,0.03742351081167902,10,0.981627,0.012082204688340425,,,,
92,-0.12134490450757818,10,0.981418,0.010074396462490162,,,,
93,0.40786015419580846,8,0.981247,0.008782613789662719,,,,
94,-0.20507997288453206,12,0.981,0.012897911248728633,,,,
95,-0.33046094128940917,8,0.980829,0.011730095255188644,,,,
96,-0.14590719229150897,11,0.9806010000000001,0.024469460050264995,,,,
97,-0.4170179451762567,8,0.98043,0.00959625793620944,,,,
98,0.2374817839853029,9,0.98024,0.00796760975693663,,,,
99,0.4732167929352298,8,0.980069,0.01554503827355802,,,,
100,-0.0892402152716469,9,0.979879,0.0059045650996267796,,,,
101,-0.211010456152367,9,0.979689,0.007171145485093196,,,,
102,-0.14788448908249788,10,0.97948,0.009526340911785761,,,,
103,-0.27213868452416506,14,0.979195,0.0136087816208601,,,,
104,-0.23780466893417926,12,0.978948,0.010594523511826992,,,,
105,-0.3255080367602527,9,0.978758,0.010529183316975832,,,,
106,-0.1092956976558801,8,0.978587,0.015279756393283606,,,,
107,0.001583354265321385,8,0.978416,0.006956630386412144,,,,
108,1.3306529148774404,12,0.978169,0.015921933576464653,,,,
109,-0.34131496041626935,11,0.977941,0.007495707832276821,,,,
110,-0.0955222520062254,8,0.97777,0.011720999609678984,,,,
111,0.5776614041353006,10,0.977561,0.009338406845927238,,,,
112,0.0998711385424089,8,0.97739,0.00916590471751988,,,,
113,-0.2570840059339315,9,0.9772,0.008254600067933401,,,,
114,-0.0804069894694706,8,0.977029,0.008762252749875188,,,,
115,-0.021033279175932812,8,0.976858,0.012563036754727364,,,,
116,-0.1917876787041339,8,0.976687,0.015215891180559993,,,,
117,-0.39364259319577,10,0.976478,0.006225831573829055,,,,
118,0.0927465348578353,9,0.976288,0.01181077491492033,,,,
119,-0.1270831907540652,8,0.976117,0.005261679878458381,,,,
120,-0.3641001723674866,9,0.975927,0.01680569490417838,,,,
121,-0.28524018840539356,14,0.975642,0.0074410486849956214,,,,
122,-0.274883033967549,8,0.975471,0.024330043233931065,,,,
123,-0.34666903940659116,13,0.975205,0.009910043969284743,,,,
124,-0.24362779693616365,13,0.974939,0.012114964425563812,,,,
125,-0.02258207200877696,11,0.974711,0.011943242667863766,,,,
126,0.15347662078784421,8,0.97454,0.012458378759523233,,,,
127,0.10493308144646518,9,0.97435,0.004392012022435665,,,,
128,-0.0496829590581367,8,0.974179,0.00667838822118938,,,,
129,-0.20135194060810377,11,0.973951,0.0066334389460583525,,,,
130,0.192457360258381,9,0.973761,0.017928436398506165,,,,
131,0.3216254353310053,10,0.973552,0.006022848344097535,,,,
132,1.738220682314211,8,0.973381,0.01245192950591445,,,,
133,0.6525403570338535,9,0.973191,0.006241797469556332,,,,
134,-0.24054804768091248,10,0.972982,0.007823562094320854,,,,
135,-0.2255592385149989,9,0.972792,0.011217895584801832,,,,
136,-0.0754472687265906,8,0.972621,0.015287047252058983,,,,
137,-0.21556121133925976,12,0.972374,0.00864041813959678,,,,
138,-0.409472517618214,10,0.972165,0.012773014915486177,,,,
139,-0.2666841372673765,9,0.971975,0.023797507397830486,,,,
140,0.0075136766748702954,8,0.971804,0.011091097723692656,,,,
141,-0.4161302517169676,12,0.971557,0.016605316816518705,,,,
142,-0.21866781145629172,8,0.971386,0.013267173431813717,,,,
143,-0.4404395854520665,13,0.97112,0.009097529575228691,,,,
144,-0.2189931928694648,8,0.970949,0.00930097431410104,,,,
145,-0.1372118879955217,9,0.970759,0.004765641642734408,,,,
146,-0.251107608646456,10,0.97055,0.004974002794673045,,,,
147,-0.30897115026464617,15,0.970246,0.005196997430175543,,,,
148,-0.1951446185948851,8,0.970075,0.019366556778550148,,,,
149,1.2332747807726585,9,0.969885,0.0054402529882888,,,,
150,1.5635596691878515,14,0.9696,0.009477665298618376,,,,
151,-0.31084554932771896,11,0.969372,0.01518601148078839,,,,
152,-0.2794105989968765,13,0.969106,0.008045764329532782,,,,
153,0.11432271388961249,8,0.968935,0.008791673346422613,,,,
154,-0.40883328980261796,19,0.968555,0.011707529425621033,,,,
155,-0.2799472998303134,8,0.968384,0.011043720102558533,,,,
156,-0.24373030679229007,9,0.968194,0.005905307712964714,,,,
157,0.27551793746141906,8,0.968023,0.01014814549125731,,,,
158,-0.18420651398612842,8,0.967852,0.00894582054267327,,,,
159,-0.1360121519073429,10,0.967643,0.011246506124734879,,,,
160,-0.3188442127985859,9,0.967453,0.01478548813611269,,,,
161,0.022583776770884995,8,0.967282,0.006220271461643279,,,,
162,-0.3593999659927046,12,0.967035,0.013470098531494537,,,,
163,0.5055901745220511,8,0.966864,0.008061584861328205,,,,
164,-0.19706870480959726,12,0.9666170000000001,0.006554198917001486,,,,
165,0.20294661415724252,9,0.966427,0.01972970482893288,,,,
166,-0.36460993066005243,9,0.966237,0.01189780980348587,,,,
167,0.21307824995465222,10,0.966028,0.005730187675605218,,,,
168,1.244062881191273,8,0.965857,0.006992530543357134,,,,
169,-0.2707090723253794,10,0.9656480000000001,0.008189429994672537,,,,
170,-0.3271158199197864,10,0.965439,0.008950574090704322,,,,
171,-0.2424870155982033,10,0.96523,0.009383615261564652,,,,
172,0.04334638069318372,10,0.965021,0.01088960274743537,,,,
173,-1.0553227418026163,9,0.964831,0.004316577920690179,,,,
174,-0.09201989646930209,10,0.964622,0.016983114182949066,,,,
175,-0.16383075638979927,13,0.964356,0.017177825211547315,,,,
176,0.5434603298326026,13,0.96409,0.004189940945555766,,,,
177,0.08409839934752669,8,0.963919,0.004331959295086563,,,,
178,-0.1377292750541492,8,0.963748,0.006177731013546388,,,,
179,-0.23142417638844076,12,0.9635009999999999,0.006522729992866516,,,,
180,-0.28323484994956977,12,0.963254,0.016999613183240097,,,,
181,-0.15341013225663697,10,0.963045,0.013700549025088549,,,,
182,0.0663542626658084,11,0.962817,0.024650766514241695,,,,
183,-0.03063610616129045,12,0.96257,0.01669898893063267,,,,
184,-0.3953514907628385,8,0.962399,0.00916758505627513,,,,
185,-0.18750135148325,8,0.962228,0.014903150033205748,,,,
186,-0.136030775279647,8,0.9620569999999999,0.01104840636253357,,,,
187,-0.08404869396815529,11,0.961829,0.006994359816114108,,,,
188,-0.0609759687299468,8,0.961658,0.005104725249111652,,,,
189,-0.2809870223771976,9,0.961468,0.008056887580702702,,,,
190,-0.03267882463665661,8,0.961297,0.019384466111660004,,,,
191,-0.41795597294411013,8,0.961126,0.006726820720359683,,,,
192,0.8908856544629152,8,0.960955,0.009674924775026739,,,,
193,0.005197046498821717,11,0.960727,0.006759005753944318,,,,
194,-0.1552934467132687,9,0.960537,0.01142828019025425,,,,
195,-0.306360940290897,9,0.960347,0.005806756438687444,,,,
196,-0.2106827988388595,8,0.960176,0.012490858789533377,,,,
197,-0.15296783037667006,11,0.959948,0.005197173527752359,,,,
198,0.0639781006296262,8,0.959777,0.006086108973249793,,,,
199,-0.3607344162591003,10,0.959568,0.015267933874080578,,,,
200,-0.1704461976130678,8,0.959397,0.004226563032716513,,,,
201,-0.16922569198406232,8,0.959226,0.0289023257791996,,,,
202,-0.1288961283888596,8,0.959055,0.004841820802539587,,,,
203,0.27331333491760557,8,0.958884,0.010582989857842525,,,,
204,-0.4191898568319863,9,0.958694,0.015651339199393988,,,,
205,0.4203287207337384,10,0.958485,0.007104531939451893,,,,
206,-0.011277396553354802,8,0.958314,0.01279920432716608,,,,
207,-0.007868790983597412,8,0.958143,0.003419917426072061,,,,
208,-0.2094703213435254,8,0.957972,0.005513206201915939,,,,
209,-0.0949766155624669,8,0.957801,0.0053519983775913715,,,,
210,-0.20676418195215568,14,0.957516,0.0057505390723235905,,,,
211,-0.3501073149493627,8,0.957345,0.007015665993094444,,,,
212,3.0168316053057795,9,0.957155,0.007683668052777648,,,,
213,-0.1072637359274898,8,0.9569840000000001,0.005599135532975197,,,,
214,-0.2411760829787039,8,0.956813,0.014715565601363778,,,,
215,1.174468185776175,12,0.956566,0.006162314675748348,,,,
216,-0.0508708114409715,9,0.956376,0.0137574328109622,,,,
217,-0.0719418934244859,8,0.956205,0.0016245871665887535,,,,
218,-0.04657603495029661,8,0.956034,0.011587601387873292,,,,
219,-0.01617180000035301,8,0.955863,0.03120757732540369,,,,
220,-0.10092232716683497,11,0.955635,0.025694802248229582,,,,
221,0.0669809186121556,8,0.955464,0.009828677711387476,,,,
222,-0.04306274266943361,8,0.955293,0.009922949830070138,,,,
223,-0.1795539757636174,8,0.955122,0.025810783030465245,,,,
224,-0.32866123473842046,10,0.954913,0.011192633304744959,,,,
225,0.0818353338947318,8,0.954742,0.014412106247618794,,,,
226,0.605877490783994,10,0.954533,0.006238665121297042,,,,
227,-0.3026437892286375,8,0.954362,0.004675728618167341,,,,
228,-0.14501779657669328,10,0.954153,0.004693195068587859,,,,
229,-0.3465329612901457,8,0.953982,0.006409974303096533,,,,
230,-0.045753991360025906,8,0.953811,0.030128820333629847,,,,
231,1.4568521345182746,8,0.95364,0.013187484505275885,,,,
232,0.5263983351509045,11,0.953412,0.006749143746371071,,,,
233,-0.2513870658893811,8,0.953241,0.004424683284014463,,,,
234,0.119305096192583,9,0.953051,0.00521700968965888,,,,
235,-0.0544448989910615,8,0.95288,0.00727204279974103,,,,
236,-0.1614713707014479,9,0.95269,0.006651792791672051,,,,
237,-0.30813730002228396,11,0.952462,0.003986140402654807,,,,
238,-0.34587166211361126,12,0.952215,0.004658748706181844,,,,
239,-0.2147533254997927,8,0.952044,0.014524647888417045,,,,
240,-0.23801233839426,8,0.951873,0.012790315318852663,,,,
241,1.1740456112209046,9,0.9516830000000001,0.004613343684468418,,,,
242,0.31357603029141357,8,0.951512,0.007891775496924916,,,,
243,-0.1280512859965671,9,0.951322,0.0031393059762194753,,,,
244,-0.04237521057949831,8,0.951151,0.011145067517645657,,,,
245,-0.2060829742993065,8,0.95098,0.004833392488459746,,,,
246,-0.1798862090971446,10,0.950771,0.004769042832776904,,,,
247,-0.09536264819074701,8,0.9506,0.007980912458151579,,,,
248,-0.14353247551411558,9,0.95041,0.013687008060514927,,,,
249,-0.19697268618260472,8,0.9502390000000001,0.008895780192688107,0.33258501117180006,10.61,-0.5447850111718001,0.66
250,-0.4414209132893411,10,0.95003,0.010032220045104623,,,,
251,0.2633465780146114,9,0.94984,0.01087670874161025,,,,
252,-0.3301310088436422,9,0.94965,0.02079836861230433,,,,
253,-0.06442045061351,8,0.949479,0.005726412171497941,,,,
254,-0.2221844973584502,8,0.949308,0.01186057358669738,,,,
255,-0.12595788505831018,9,0.949118,0.021634647739119828,,,,
256,1.797939381685532,8,0.948947,0.020395034924149513,,,,
257,-0.24833428314761527,11,0.948719,0.016106801728407543,,,,
258,-0.2186858300964962,8,0.948548,0.0031515529844909906,,,,
259,0.4356240107292207,9,0.948358,0.0056976256892085075,,,,
260,-0.4647115617691486,9,0.948168,0.009923690930008888,,,,
261,-0.2371065711980116,9,0.947978,0.0022950047277845442,,,,
262,-0.3314996190121485,13,0.947712,0.009387441095896065,,,,
263,0.018367979584656302,8,0.947541,0.03101520985364914,,,,
264,-0.15481426380039778,9,0.947351,0.006147230276837945,,,,
265,-0.4100978485716358,8,0.94718,0.003996139547477166,,,,
266,-0.04494638214513208,10,0.946971,0.004381909733638167,,,,
267,0.4600020853370265,16,0.946648,0.007801382290199399,,,,
268,0.1925258958842404,9,0.946458,0.013547738315537572,,,,
269,-0.2374577042292014,8,0.946287,0.008373669814318419,,,,
270,-0.1741523177942635,8,0.946116,0.005756447867800792,,,,
271,-0.06201381175838841,8,0.945945,0.013481194619089365,,,,
272,-0.1432908558009591,9,0.945755,0.006270807236433029,,,,
273,0.11936754374028319,9,0.945565,0.017444844357669353,,,,
274,-0.131905100233133,8,0.945394,0.009583096485584974,,,,
275,0.12389387311690389,8,0.945223,0.004600054700858891,,,,
276,-0.2525849084538714,9,0.945033,0.015257184393703938,,,,
277,-0.09307924665133928,10,0.944824,0.018159727565944195,,,,
278,0.018120694110815294,8,0.944653,0.005338591057807207,,,,
279,0.044558222953743426,10,0.9444440000000001,0.016427860440065462,,,,
280,-0.2257881815677543,9,0.944254,0.02256071101874113,,,,
281,-0.1101889029233838,8,0.944083,0.010706027271226048,,,,
282,-0.20812237801600691,8,0.943912,0.006183941926186283,,,,
283,-0.1317933230081057,10,0.943703,0.001619452377781272,,,,
284,0.07842129693473429,8,0.943532,0.008769063279032707,,,,
285,0.39163169623695737,8,0.943361,0.006666385568678379,,,,
286,-0.07049544449922031,8,0.94319,0.009183173766359687,,,,
287,-0.0775128091640763,9,0.9430000000000001,0.024588241552313168,,,,
288,-0.24901889612040057,10,0.942791,0.007172637851908803,,,,
289,-0.3101984807084161,9,0.942601,0.0039560919006665545,,,,
290,0.39296021296782996,9,0.942411,0.002993566100485623,,,,
291,1.2409851053763032,8,0.94224,0.0047886552444348736,,,,
292,-0.1288553366151386,9,0.94205,0.008270299527794123,,,,
293,-0.8389893474006724,8,0.941879,0.00499417376704514,,,,
294,-0.3470944833072161,9,0.941689,0.014573806586364904,,,,
295,-0.0878097249012271,9,0.941499,0.013373781810514629,,,,
296,1.3734528705489633,10,0.94129,0.004709633920962612,,,,
297,-0.24213699141818829,11,0.941062,0.007492685690522194,,,,
298,0.03983917468602999,8,0.940891,0.013926119427196681,,,,
299,-0.2723303714444369,9,0.940701,0.0035299065057188272,,,,
300,-0.0353971778454885,8,0.94053,0.007558712735772133,,,,
301,-0.2940350699050144,10,0.940321,0.01966635960464676,,,,
302,0.2590679621362598,10,0.9401120000000001,0.01404192578047514,,,,
303,-0.19724015931284386,13,0.939846,0.007035383023321629,,,,
304,-0.2404567641636386,10,0.9396370000000001,0.009052915770250062,,,,
305,-0.3291984576702556,9,0.939447,0.010823022807016969,,,,
306,-0.1172420615231886,9,0.939257,0.004819728744526704,,,,
307,-8.857059614750251e-05,8,0.939086,0.005648593883961439,,,,
308,-0.1438160868549735,8,0.938915,0.004632159136235714,,,,
309,2.305033621310368,10,0.938706,0.0051656600553542376,,,,
310,-0.016249585752797696,8,0.938535,0.007711044047027826,,,,
311,0.39571343633756484,8,0.938364,0.00411176720323662,,,,
312,-0.30311487290310357,8,0.938193,0.01191609539091587,,,,
313,-0.10478845829145439,9,0.938003,0.030790667049586773,,,,
314,-0.0745326672839481,9,0.937813,0.006550066638737917,,,,
315,-0.1353524483314575,10,0.937604,0.012958697198579708,,,,
316,-0.1400464416502226,8,0.937433,0.005720299202948809,,,,
317,-0.1572087544731418,8,0.937262,0.004088076530024409,,,,
318,-0.4318023479394795,16,0.936939,0.007414504303596914,,,,
319,-0.24929594330550017,12,0.936692,0.003152345336275175,,,,
320,0.35625851705675343,9,0.936502,0.006827007979154587,,,,
321,-0.235582392721926,10,0.936293,0.005284175160340965,,,,
322,0.031342528484019805,8,0.936122,0.008048811927437782,,,,
323,0.03966450498082211,8,0.935951,0.0033724348759278655,,,,
324,1.2038207534451801,9,0.9357610000000001,0.003861179497713844,,,,
325,-0.08338511208765839,9,0.935571,0.01068520313128829,,,,
326,-0.1633444678588504,9,0.935381,0.018636025798817474,,,,
327,-0.225683194247245,8,0.93521,0.006997593678534031,,,,
328,-0.16534249296018547,12,0.934963,0.012895178981125355,,,,
329,-0.3293470620775697,9,0.934773,0.010236332348237434,,,,
330,-0.031903464180003394,8,0.934602,0.0011312261340208352,,,,
331,-0.2365314668558375,8,0.934431,0.0032771287951618433,,,,
332,0.16662361900566877,8,0.93426,0.008290631347335875,,,,
333,-0.29820378588381524,8,0.934089,0.003909612249117345,,,,
334,-0.37219783956309566,12,0.9338420000000001,0.002907641503649453,,,,
335,-0.18158924955767639,9,0.933652,0.0038347343603769937,,,,
336,0.6833444808143261,10,0.933443,0.0024845629232004285,,,,
337,2.3427447761442917,8,0.933272,0.009194691432639956,,,,
338,-0.0016934014975402145,8,0.933101,0.01283457363024354,,,,
339,-0.41214091136666486,8,0.93293,0.015922387538012117,,,,
340,1.157201985657581,9,0.93274,0.0030688931389401355,,,,
341,-0.007944248287838684,10,0.932531,0.029371427022852004,,,,
342,-0.0664313989556662,8,0.93236,0.0013576674585541089,,,,
343,-0.1299868649164169,9,0.9321699999999999,0.007153423735871911,,,,
344,-0.12556795944443708,15,0.931866,0.004850556986639276,,,,
345,-0.01246510039225876,12,0.931619,0.0052742793535192805,,,,
346,-0.158790731274587,8,0.931448,0.009705088955039779,,,,
347,0.8266002228076997,8,0.931277,0.015648849541321397,,,,
348,-0.193350785589317,8,0.931106,0.005287749430863187,,,,
349,-0.3113127721022423,10,0.930897,0.007633356532702844,,,,
350,1.064614529234859,9,0.930707,0.007677355781197548,,,,
351,0.3910920944154227,8,0.930536,0.005874347252150376,,,,
352,-0.21432034116639598,9,0.930346,0.010069515439681709,,,,
353,-0.30374587601586434,8,0.930175,0.015049248933792114,,,,
354,-0.2177014118922739,8,0.930004,0.009129739832133055,,,,
355,1.1067112893841877,9,0.929814,0.01190607063472271,,,,
356,-0.267986853416248,8,0.929643,0.002996092545799911,,,,
357,-0.1807459504904721,10,0.929434,0.00319690133134524,,,,
358,1.892561083622357,8,0.929263,0.006282244808971882,,,,
359,-0.31539961549908624,8,0.929092,0.018481236261626083,,,,
360,-0.18598038331228917,14,0.9288069999999999,0.015169823387016853,,,,
361,-0.14868065239920739,10,0.928598,0.008589053604130944,,,,
362,-0.2201491719446365,8,0.928427,0.01081387884914875,,,,
363,0.49387571846853895,10,0.928218,0.006881549023091793,,,,
364,-0.03286009250818819,9,0.928028,0.022734503572185833,,,,
365,0.2550079499883978,8,0.927857,0.016498994547873735,,,,
366,-0.2719146125950928,9,0.927667,0.007247822359204292,,,,
367,-0.3116197236960883,8,0.927496,0.007551347681631644,,,,
368,-0.09987677793104888,10,0.927287,0.011557547841221094,,,,
369,-0.06280986140138049,9,0.9270970000000001,0.011737748980522156,,,,
370,0.06495107965059671,11,0.9268689999999999,0.003536452384044727,,,,
371,-0.18935486780136007,10,0.92666,0.009097874397411942,,,,
372,-0.3544558304874884,8,0.926489,0.014384989393875003,,,,
373,0.18981951177867698,8,0.926318,0.008376953657716513,,,,
374,-0.34505840394999093,13,0.926052,0.008926062961108983,,,,
375,0.05893328514584331,10,0.925843,0.005497516365721822,,,,
376,-0.1350327510208278,10,0.925634,0.010346343585600456,,,,
377,-0.1582877136549215,8,0.925463,0.004780410206876695,,,,
378,-0.22385497940898091,8,0.925292,0.0032574914900275567,,,,
379,0.34452630882395013,9,0.925102,0.015638576122000813,,,,
380,-0.1977253251216179,8,0.924931,0.005348287872038782,,,,
381,-0.11633942459880349,9,0.924741,0.004473200339513521,,,,
382,-0.183139891501449,9,0.924551,0.026866233441978693,,,,
383,-0.0378908634350487,8,0.92438,0.002806674766664704,,,,
384,-0.24042526654907764,17,0.924038,0.005355687520932406,,,,
385,-0.3167545261894748,8,0.923867,0.0020007374696433544,,,,
386,-0.37124595499835994,19,0.923487,0.014581105858087539,,,,
387,-0.05514096922244541,8,0.923316,0.004738195876901348,,,,
388,-0.1804020184863791,8,0.923145,0.0026953575434163213,,,,
389,-0.1663067225886443,10,0.922936,0.011627408908680081,,,,
390,-0.27413393935422703,8,0.9227650000000001,0.019875764846801758,,,,
391,-0.3633261438232026,11,0.9225369999999999,0.0014502468790548544,,,,
392,-0.72150264731518,10,0.922328,0.011280170331398645,,,,
393,-0.15420110594005038,10,0.922119,0.003728932701051235,,,,
394,-0.1680055140510851,8,0.921948,0.00266524920395265,,,,
395,1.7738089989752726,10,0.921739,0.0026796325109899044,,,,
396,-0.253017625146131,8,0.921568,0.005503826231385271,,,,
397,-0.1440241876582083,9,0.921378,0.011598975397646427,,,,
398,-0.49787283810354205,13,0.921112,0.0038711370289092883,,,,
399,-0.26590815476813867,10,0.920903,0.010899392887949944,,,,
400,2.2458268771556074,14,0.920618,0.01344757154583931,,,,
401,0.726776413116314,8,0.920447,0.011593387462198734,,,,
402,-0.1558213144474348,8,0.920276,0.012651988615592321,,,,
403,-0.2551448508035344,12,0.920029,0.002149191568605602,,,,
404,0.7508699178062623,13,0.919763,0.0033446430849532285,,,,
405,-0.35972689671117664,8,0.919592,0.012027513391027847,,,,
406,-0.2574114292699533,15,0.919288,0.01852908288128674,,,,
407,0.0951570909893977,8,0.919117,0.026379544753581285,,,,
408,1.6588347088951325,8,0.918946,0.003795671509578824,,,,
409,1.2992185938303036,8,0.918775,0.005283613922074437,,,,
410,-0.20554204508613172,8,0.918604,0.013040282220269242,,,,
411,-0.031691426302347975,10,0.918395,0.0028334829257801175,,,,
412,1.1164938803673496,9,0.918205,0.0031140424155940614,,,,
413,-0.1821617526657357,8,0.918034,0.003561826073564589,,,,
414,0.0031302672185037073,9,0.917844,0.015228622515375415,,,,
415,-0.0476831307228672,8,0.917673,0.002798172296024859,,,,
416,-0.2037233032115473,8,0.917502,0.025230875238776207,,,,
417,-0.1573024006790841,8,0.917331,0.0012425980239640921,,,,
418,1.9904049613742802,9,0.917141,0.012433885247446597,,,,
419,-0.2846085474010861,11,0.916913,0.007823899077872435,,,,
420,-0.2340206451329418,9,0.916723,0.013271595438709483,,,,
421,-0.00667997335708409,8,0.916552,0.017150192443902295,,,,
422,-0.1931161363559151,8,0.916381,0.008851360063999891,,,,
423,-0.2985771722240378,11,0.916153,0.008691910576696197,,,,
424,0.08355888945783463,14,0.915868,0.006838774133939296,,,,
425,-0.4677278639122605,8,0.915697,0.00548711814917624,,,,
426,-0.29998474136212144,12,0.91545,0.0027158373656372228,,,,
427,1.4315455742019711,12,0.915203,0.01115576682301859,,,,
428,-0.0667045612647127,8,0.915032,0.02449479470184694,,,,
429,-0.2933801811198872,9,0.914842,0.016855123452842236,,,,
430,0.7319879709720895,8,0.914671,0.0029266573255881667,,,,
431,-0.048904320255429484,9,0.914481,0.00801472032132248,,,,
432,0.1833370341826055,9,0.914291,0.002834554703440517,,,,
433,-0.15065049542470288,10,0.914082,0.013782911002635956,,,,
434,-0.2658168207276852,11,0.913854,0.025355765906473,,,,
435,-0.1249724578847589,8,0.913683,0.020495031727477908,,,,
436,-0.1504356779917882,9,0.913493,0.00939861925629278,,,,
437,-0.23002864454987182,8,0.913322,0.011660801246762276,,,,
438,0.7737334469098209,8,0.913151,0.009018163429573178,,,,
439,-0.0490357128841432,8,0.91298,0.01034583617001772,,,,
440,-0.3584535542221196,8,0.912809,0.013168903067708015,,,,
