episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation
0,ACH-000417,DIS3,11,-0.563767111697482,0.16,8,0.4037671116974819,0,2,6,0
1,ACH-000552,KIF18A,6,-3.3760423938541426,0.21999999999999997,11,3.1560423938541424,0,1,10,0
2,ACH-000172,CHD4,9,-1.2336927489255478,0.16,8,1.073692748925548,0,1,7,0
3,ACH-000422,MYC,9,-2.084482650782212,0.16,8,1.9244826507822121,1,2,5,0
4,ACH-000845,CHD4,12,-0.7769531642632684,0.16,8,0.6169531642632684,3,1,4,0
5,ACH-000444,DHPS,8,-1.284714993462327,0.16,8,1.124714993462327,3,2,3,0
6,ACH-002055,SMARCB1,9,-1.1161455436307226,0.16,8,0.9561455436307226,0,1,7,0
7,ACH-000302,EIF1AX,8,-2.678016289084915,0.16,8,2.518016289084915,0,0,7,1
8,ACH-001205,TRAPPC8,10,-1.3488439380027129,0.16,8,1.188843938002713,3,2,3,0
9,ACH-001528,RAC1,9,-0.8978636403728549,0.16,8,0.7378636403728549,0,1,7,0
10,ACH-000478,H3-3A,14,-1.796293839012677,0.16,8,1.636293839012677,5,1,2,0
11,ACH-001307,H3-3A,13,-1.1690368672527214,0.16,8,1.0090368672527215,4,0,3,1
12,ACH-000959,KIF18A,4,-1.699575166073721,0.25999999999999995,13,1.439575166073721,0,1,12,0
13,ACH-000390,EIF1AX,4,-2.3364030014521693,0.25999999999999995,13,2.0764030014521695,0,1,12,0
14,ACH-000915,NCAPD2,11,-0.9890518222404616,0.16,8,0.8290518222404616,2,1,5,0
15,ACH-000223,EEF1A1,7,-1.2046582010549098,0.19999999999999998,10,1.0046582010549099,0,1,9,0
16,ACH-000097,VHL,15,-0.5815710650644348,0.16,8,0.42157106506443476,0,1,7,0
17,ACH-000323,MAX,13,-0.7701216959641581,0.16,8,0.6101216959641581,0,1,7,0
18,ACH-000172,CCND1,9,-0.9123303606210482,0.16,8,0.7523303606210482,0,0,7,1
19,ACH-001702,MAX,11,-0.8335965869592336,0.16,8,0.6735965869592335,1,2,5,0
20,ACH-000627,MAX,13,-0.826131733153858,0.16,8,0.666131733153858,1,2,5,0
21,ACH-000272,EIF1AX,8,-1.1390970769714652,0.16,8,0.9790970769714652,0,0,8,0
22,ACH-000191,PPP2R1A,11,-1.459626209444615,0.16,8,1.2996262094446152,1,2,5,0
23,ACH-000552,SETD2,10,-0.6263519370065058,0.32,16,0.3063519370065058,0,0,16,0
24,ACH-000097,SMC4,10,-1.3437899510301492,0.16,8,1.1837899510301493,0,0,6,2
25,ACH-000371,ZNHIT6,8,-0.769741138589135,0.23999999999999996,12,0.529741138589135,3,3,6,0
26,ACH-002705,RFC5,5,-1.4207611324289109,0.27999999999999997,14,1.1407611324289109,0,1,13,0
27,ACH-000030,H3-3A,11,-1.8741200531751503,0.16,8,1.7141200531751504,0,0,5,3
28,ACH-000011,VHL,14,-0.5351695368998906,0.16,8,0.3751695368998905,0,1,7,0
29,ACH-000697,RFC5,4,-1.7025395259713765,0.27999999999999997,14,1.4225395259713765,0,2,12,0
30,ACH-001502,TACC3,13,-0.6825399320088865,0.32,16,0.3625399320088865,0,2,14,0
31,ACH-000978,TRRAP,3,-1.847826594010322,0.25999999999999995,13,1.587826594010322,0,2,11,0
32,ACH-000959,SMC5,6,-0.9219987242539918,0.25999999999999995,13,0.6619987242539918,2,3,8,0
33,ACH-000381,XRCC5,1,-0.7095672022573565,0.16,8,0.5495672022573564,1,2,5,0
34,ACH-000435,RARS2,7,-0.5213903432397112,0.3,15,0.22139034323971124,0,1,14,0
35,ACH-001054,POLE,1,-1.9576637284618617,0.16,8,1.7976637284618617,4,1,3,0
36,ACH-000144,PCBP1,9,-1.8443416735635787,0.19999999999999998,10,1.6443416735635787,6,0,4,0
37,ACH-000422,ERCC3,12,-1.1951280963734892,0.16,8,1.0351280963734892,2,1,5,0
38,ACH-001054,SMC5,3,-0.4242717159897774,0.27999999999999997,14,0.14427171598977745,4,2,8,0
39,ACH-000541,DHPS,10,-0.5422572273362405,0.16,8,0.38225722733624046,1,1,6,0
40,ACH-000381,CTCF,11,-2.018059979473116,0.16,8,1.858059979473116,0,0,5,3
41,ACH-001547,CRNKL1,15,-1.7997859604277675,0.16,8,1.6397859604277676,6,0,2,0
42,ACH-001791,SMC5,15,-1.1281995911779523,0.23999999999999996,12,0.8881995911779523,0,2,10,0
43,ACH-000390,PTPN11,14,-0.9466507523341494,0.16,8,0.7866507523341494,0,1,7,0
44,ACH-000718,SMC4,6,-1.2303792977193495,0.19999999999999998,10,1.0303792977193496,0,0,10,0
45,ACH-001699,CENPN,3,-1.2866996134985815,0.21999999999999997,11,1.0666996134985816,0,0,11,0
46,ACH-001702,CCND1,7,-0.8754089824405111,0.18,9,0.6954089824405112,0,0,9,0
47,ACH-001502,CUL3,15,-0.7775966895053337,0.32,16,0.45759668950533366,0,2,14,0
48,ACH-000552,XPO1,2,-1.2883116650458817,0.27999999999999997,14,1.0083116650458817,0,0,14,0
49,ACH-000191,SON,0,-0.9204689735687632,0.16,8,0.7604689735687632,1,2,5,0
50,ACH-001431,ICE1,1,-0.7794955960681142,0.16,8,0.6194955960681142,1,1,6,0
51,ACH-000356,RAC1,15,-0.4376158569240434,0.16,8,0.27761585692404345,3,2,3,0
52,ACH-001737,NCAPD2,12,-1.2292886273848118,0.16,8,1.069288627384812,3,1,4,0
53,ACH-003590,EIF1AX,6,-1.3483742897927675,0.21999999999999997,11,1.1283742897927675,0,1,10,0
54,ACH-000371,SF3B1,7,-1.3412572803084262,0.18,9,1.1612572803084262,0,0,9,0
55,ACH-000202,STIL,8,-0.2226327660348701,0.32,16,-0.09736723396512992,0,2,14,0
56,ACH-001618,PTPN11,14,-0.5449521205881238,0.16,8,0.3849521205881238,1,3,4,0
57,ACH-000435,TRRAP,2,-1.8557460968830697,0.3,15,1.5557460968830696,0,1,14,0
58,ACH-000391,TRRAP,6,-1.796031458592827,0.19999999999999998,10,1.596031458592827,0,0,10,0
59,ACH-000637,XRCC5,12,-0.7996193882507213,0.16,8,0.6396193882507213,2,2,4,0
60,ACH-000915,ZNHIT6,12,-0.5661112348979077,0.25999999999999995,13,0.30611123489790776,0,2,11,0
61,ACH-000541,PPP2R1A,15,-0.7806288599017575,0.16,8,0.6206288599017574,2,2,4,0
62,ACH-000541,KIF18A,1,-0.9781356037448176,0.16,8,0.8181356037448175,2,1,5,0
63,ACH-000030,EIF1AX,4,-2.1443092456875847,0.3,15,1.8443092456875847,3,3,9,0
64,ACH-002142,SRSF2,5,-2.319153720515064,0.27999999999999997,14,2.0391537205150643,0,1,13,0
65,ACH-000581,UPF2,1,-1.5070602511137934,0.3,15,1.2070602511137933,0,0,15,0
66,ACH-000664,MTOR,4,-1.1224042086527506,0.23999999999999996,12,0.8824042086527506,0,0,12,0
67,ACH-000630,SF3B1,9,-1.653505515814791,0.16,8,1.4935055158147912,0,1,7,0
68,ACH-000290,PPP2R1A,7,-1.0567223580533167,0.19999999999999998,10,0.8567223580533168,0,1,9,0
69,ACH-000244,EIF2B3,4,-1.0826187556965463,0.23999999999999996,12,0.8426187556965463,0,0,12,0
70,ACH-002705,ERCC3,10,-0.9941247453811306,0.16,8,0.8341247453811306,1,1,6,0
71,ACH-000627,ERCC2,10,-1.1064423954366658,0.16,8,0.9464423954366658,1,1,6,0
72,ACH-001699,DIS3,0,-0.8484696759358984,0.32,16,0.5284696759358984,0,1,15,0
73,ACH-000018,PCBP1,7,-1.1128961804699882,0.18,9,0.9328961804699882,0,0,9,0
74,ACH-000128,RARS2,13,-0.8480263757760557,0.32,16,0.5280263757760557,0,2,14,0
75,ACH-000391,XPO1,15,-2.1431936986674085,0.16,8,1.9831936986674086,2,0,1,5
76,ACH-000581,SON,14,-1.1742886265177634,0.16,8,1.0142886265177635,1,1,6,0
77,ACH-000381,PCBP1,15,-1.9453172367653624,0.16,8,1.7853172367653625,4,1,3,0
78,ACH-000323,CNOT3,3,-1.127900538692534,0.23999999999999996,12,0.887900538692534,0,1,11,0
79,ACH-001431,H3-3A,7,-1.8761008227514728,0.18,9,1.696100822751473,0,0,9,0
80,ACH-000172,PIK3CA,6,-0.552916610727439,0.32,16,0.23291661072743902,0,0,16,0
81,ACH-000334,EIF2B3,11,-1.221313985194537,0.16,8,1.061313985194537,0,0,5,3
82,ACH-000637,RFC5,2,-1.3228217333796113,0.3,15,1.0228217333796112,0,1,14,0
83,ACH-001699,BRD4,11,-1.038241485242819,0.16,8,0.878241485242819,2,1,5,0
84,ACH-000202,RGP1,10,-0.5297067144130937,0.32,16,0.2097067144130937,0,2,14,0
85,ACH-001737,DHX15,13,-1.364271847635642,0.16,8,1.204271847635642,3,0,3,2
86,ACH-000469,KIF18A,12,-1.815862000935063,0.16,8,1.655862000935063,3,1,4,0
87,ACH-000188,SF3B1,15,-1.2105053183985688,0.16,8,1.0505053183985689,6,0,2,0
