episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation,hit_at_k,dependency_regret
56,ACH-001618,PTPN11,14,-0.5449521205881238,0.27999999999999997,14,0.26495212058812384,14,0,0,0,1.0,0.10374447463149417
57,ACH-000435,TRRAP,2,-1.8557460968830697,0.27999999999999997,14,1.5757460968830697,14,0,0,0,1.0,0.0
58,ACH-000391,TRRAP,6,-1.796031458592827,0.19999999999999998,10,1.596031458592827,10,0,0,0,1.0,0.7020624883953408
59,ACH-000637,XRCC5,12,-0.7996193882507213,0.27999999999999997,14,0.5196193882507214,14,0,0,0,1.0,0.0
60,ACH-000915,ZNHIT6,12,-0.5661112348979077,0.32,16,0.2461112348979077,16,0,0,0,1.0,0.12468412316956423
61,ACH-000541,PPP2R1A,15,-0.7806288599017575,0.16,8,0.6206288599017574,8,0,0,0,1.0,0.0
62,ACH-000541,KIF18A,1,-0.9781356037448176,0.3,15,0.6781356037448176,15,0,0,0,1.0,0.0
63,ACH-000030,EIF1AX,4,-2.1443092456875847,0.23999999999999996,12,1.9043092456875848,12,0,0,0,1.0,0.0
64,ACH-002142,SRSF2,5,-2.319153720515064,0.21999999999999997,11,2.099153720515064,11,0,0,0,1.0,0.0
65,ACH-000581,UPF2,1,-1.5070602511137934,0.3,15,1.2070602511137933,15,0,0,0,1.0,0.0
66,ACH-000664,UPF2,5,-1.0212694086180862,0.21999999999999997,11,0.8012694086180863,11,0,0,0,1.0,0.10113480003466435
67,ACH-000630,SF3B1,9,-1.653505515814791,0.16,8,1.4935055158147912,8,0,0,0,1.0,0.13983169438371346
68,ACH-000290,PPP2R1A,7,-1.0567223580533167,0.18,9,0.8767223580533168,9,0,0,0,1.0,0.0
69,ACH-000244,EIF2B3,4,-1.0826187556965463,0.23999999999999996,12,0.8426187556965463,12,0,0,0,1.0,0.4170667619776194
70,ACH-002705,ERCC3,10,-0.9941247453811306,0.23999999999999996,12,0.7541247453811306,12,0,0,0,1.0,0.1104130921818145
71,ACH-000627,CRNKL1,8,-1.887053914645609,0.16,8,1.727053914645609,8,0,0,0,1.0,0.0
72,ACH-001699,DIS3,0,-0.8484696759358984,0.32,16,0.5284696759358984,16,0,0,0,1.0,0.14136471974103437
73,ACH-000018,PCBP1,7,-1.1128961804699882,0.18,9,0.9328961804699882,9,0,0,0,1.0,0.4316275645976104
74,ACH-000128,RARS2,13,-0.8480263757760557,0.32,16,0.5280263757760557,16,0,0,0,1.0,0.0
75,ACH-000391,XPO1,15,-2.1431936986674085,0.16,8,1.9831936986674086,8,0,0,0,1.0,0.0
76,ACH-000581,SON,14,-1.1742886265177634,0.16,8,1.0142886265177635,8,0,0,0,1.0,0.0
77,ACH-000381,PCBP1,15,-1.9453172367653624,0.16,8,1.7853172367653625,8,0,0,0,1.0,0.0
78,ACH-000323,CNOT3,3,-1.127900538692534,0.25999999999999995,13,0.867900538692534,13,0,0,0,1.0,0.0
79,ACH-001431,H3-3A,7,-1.8761008227514728,0.18,9,1.696100822751473,9,0,0,0,1.0,0.0
80,ACH-000172,PIK3CA,6,-0.552916610727439,0.38000000000000006,19,0.17291661072743897,16,1,1,1,1.0,0.0
81,ACH-000334,EIF2B3,11,-1.221313985194537,0.16,8,1.061313985194537,7,0,1,0,1.0,0.0
82,ACH-000637,RFC5,2,-1.3228217333796113,0.27999999999999997,14,1.0428217333796113,14,0,0,0,1.0,0.0
83,ACH-001699,BRD4,11,-1.038241485242819,0.16,8,0.878241485242819,8,0,0,0,1.0,0.12599595674040054
84,ACH-000202,RGP1,10,-0.5297067144130937,0.34,17,0.18970671441309367,16,0,1,0,1.0,0.4183906899929223
85,ACH-001737,DHX15,13,-1.364271847635642,0.16,8,1.204271847635642,8,0,0,0,1.0,0.0
86,ACH-000469,KIF18A,12,-1.815862000935063,0.16,8,1.655862000935063,8,0,0,0,1.0,0.0
87,ACH-000188,SF3B1,15,-1.2105053183985688,0.16,8,1.0505053183985689,8,0,0,0,1.0,0.0
88,ACH-000766,CENPN,13,-0.4991884124302624,0.16,8,0.33918841243026243,6,0,2,0,1.0,2.2192569348349025
89,ACH-000188,NUP93,3,-1.583839550239516,0.25999999999999995,13,1.323839550239516,13,0,0,0,1.0,0.0
90,ACH-002400,ERBB2,12,-0.1246411706216407,0.16,8,-0.0353588293783593,8,0,0,0,1.0,1.2377832482347384
91,ACH-000030,WTAP,5,-0.3098933607459478,0.3,15,0.009893360745947821,15,0,0,0,1.0,0.7443694073641753
92,ACH-001205,XPO1,7,-2.407398443438744,0.18,9,2.227398443438744,9,0,0,0,1.0,0.0
93,ACH-000961,SMC5,1,-0.8364779839093371,0.32,16,0.5164779839093372,16,0,0,0,1.0,0.02989096424399651
94,ACH-000403,CNOT9,6,-0.4864143803308227,0.34,17,0.14641438033082266,16,0,0,1,1.0,0.26520281751242175
95,ACH-000381,NCAPD2,3,-1.2298681943853993,0.25999999999999995,13,0.9698681943853993,13,0,0,0,1.0,0.01096511692895108
96,ACH-000676,EIF2B3,5,-1.4657281077736102,0.21999999999999997,11,1.2457281077736102,11,0,0,0,1.0,0.0
97,ACH-001038,NCAPD2,2,-1.5105234142713149,0.27999999999999997,14,1.2305234142713148,14,0,0,0,1.0,0.0
98,ACH-000961,DHX15,9,-1.3504002601545897,0.16,8,1.1904002601545898,6,0,2,0,1.0,0.0
99,ACH-001054,SON,2,-0.8184525253127403,0.27999999999999997,14,0.5384525253127403,14,0,0,0,1.0,0.0
100,ACH-000381,RFC5,5,-1.3096870223151686,0.21999999999999997,11,1.0896870223151687,11,0,0,0,1.0,0.0
101,ACH-001303,MTOR,8,-0.675580290534627,0.25999999999999995,13,0.41558029053462703,13,0,0,0,1.0,0.33414089249727164
102,ACH-001528,XPO1,0,-2.018717148911429,0.32,16,1.698717148911429,16,0,0,0,1.0,0.0
103,ACH-000550,CCND1,14,-1.0204893431461897,0.25999999999999995,13,0.7604893431461897,13,0,0,0,1.0,0.11275197783713331
104,ACH-000391,DHX15,11,-1.1974874047851325,0.16,8,1.0374874047851326,8,0,0,0,1.0,0.0
105,ACH-000444,POLE,11,-1.3529790160306836,0.16,8,1.1929790160306837,7,0,1,0,1.0,0.0
106,ACH-000191,ZNF407,13,-0.6958175122935516,0.3,15,0.3958175122935516,15,0,0,0,1.0,0.1521067880034822
107,ACH-000766,STIL,9,-0.1852255876574578,0.38000000000000006,19,-0.19477441234254225,16,1,1,1,1.0,0.7042095629007656
108,ACH-000148,DHPS,4,-0.8668816127202098,0.25999999999999995,13,0.6068816127202099,13,0,0,0,1.0,0.0
109,ACH-000005,CTCF,8,-2.0529724980912167,0.16,8,1.8929724980912168,8,0,0,0,1.0,0.0
110,ACH-000959,SMC4,8,-1.9331370106992645,0.16,8,1.7731370106992645,8,0,0,0,1.0,0.0
111,ACH-003590,SON,14,-0.3815868384945261,0.16,8,0.22158683849452612,8,0,0,0,1.0,0.42635092962705756
112,ACH-001205,SETD2,13,-0.6359234709241667,0.38000000000000006,19,0.2559234709241666,16,1,1,1,1.0,0.0
113,ACH-000290,H3-3A,4,-1.96625739722954,0.23999999999999996,12,1.72625739722954,12,0,0,0,1.0,0.0
114,ACH-000244,CNOT3,10,-1.5840810856142795,0.16,8,1.4240810856142796,7,0,1,0,1.0,0.0
115,ACH-000697,RARS2,11,-1.0180795361361437,0.32,16,0.6980795361361436,16,0,0,0,1.0,0.0
116,ACH-002693,PPP2R1A,1,-1.591461438076072,0.3,15,1.291461438076072,15,0,0,0,1.0,0.0
117,ACH-000146,PPP2R1A,1,-1.2609121342163976,0.3,15,0.9609121342163975,15,0,0,0,1.0,0.2263499632977941
118,ACH-000697,ICE1,11,-0.8855984406764326,0.25999999999999995,13,0.6255984406764326,13,0,0,0,1.0,0.21750311588035043
119,ACH-000541,WTAP,13,-0.8929179281952293,0.32,16,0.5729179281952292,16,0,0,0,1.0,0.03366146988745189
120,ACH-000435,PCBP1,7,-1.2144197430446797,0.18,9,1.0344197430446798,9,0,0,0,1.0,0.0
121,ACH-000444,NCAPD2,9,-0.9101675378565698,0.16,8,0.7501675378565698,8,0,0,0,1.0,0.0
122,ACH-000550,ACTB,6,-0.4093304546178296,0.3,15,0.10933045461782959,15,0,0,0,1.0,0.46488483913483936
123,ACH-000202,BRD4,13,-0.8724947932001403,0.16,8,0.7124947932001403,8,0,0,0,1.0,0.687880601278654
124,ACH-000630,EIF1AX,12,-1.7184123899316928,0.16,8,1.5584123899316928,3,0,5,0,1.0,0.0
125,ACH-000435,CENPN,6,-1.3138085117378966,0.19999999999999998,10,1.1138085117378966,10,0,0,0,1.0,0.0
126,ACH-001547,CDK4,14,-0.8052898946111552,0.27999999999999997,14,0.5252898946111553,14,0,0,0,1.0,0.10574724058563545
127,ACH-000381,SON,1,-1.3178974419789236,0.3,15,1.0178974419789235,15,0,0,0,1.0,0.0
128,ACH-003590,KIF18A,4,-0.4572071597217676,0.23999999999999996,12,0.21720715972176766,12,0,0,0,1.0,1.4824221829709767
129,ACH-000697,XPO1,9,-1.6673873371808343,0.16,8,1.5073873371808344,5,0,3,0,1.0,0.0
130,ACH-003590,CCND1,10,-0.8079377681215837,0.16,8,0.6479377681215837,8,0,0,0,1.0,0.0
131,ACH-001618,RAC1,7,-0.5196874153108226,0.32,16,0.19968741531082262,16,0,0,0,1.0,0.0
132,ACH-002291,EIF1AX,2,-1.409706001597285,0.27999999999999997,14,1.129706001597285,14,0,0,0,1.0,0.13243210658184146
133,ACH-000417,CENPN,6,-1.2824836897688998,0.19999999999999998,10,1.0824836897688999,10,0,0,0,1.0,0.0
134,ACH-000030,ERCC2,4,-1.1273249788982052,0.25999999999999995,13,0.8673249788982051,13,0,0,0,1.0,0.0
135,ACH-000502,KIF18A,15,-2.127090138907641,0.16,8,1.967090138907641,8,0,0,0,1.0,0.0
136,ACH-001737,SF3B1,11,-0.7187099201397293,0.16,8,0.5587099201397293,5,0,3,0,1.0,0.0
137,ACH-000142,KIF14,14,-0.6049408731455571,0.34,17,0.2649408731455571,16,0,1,0,1.0,0.4589229605541544
138,ACH-000142,PCBP1,15,-1.1112604220968678,0.16,8,0.9512604220968678,8,0,0,0,1.0,0.0
139,ACH-000663,KIF18A,15,-0.7112597767699298,0.16,8,0.5512597767699298,8,0,0,0,1.0,2.0483158897902283
140,ACH-002693,TRRAP,12,-1.4066703765444402,0.16,8,1.2466703765444402,8,0,0,0,1.0,0.26732992998717875
141,ACH-000907,ZNF407,15,-0.8580242296585346,0.27999999999999997,14,0.5780242296585347,14,0,0,0,1.0,0.0
142,ACH-000191,MTOR,1,-1.5200101364742378,0.3,15,1.2200101364742377,15,0,0,0,1.0,0.0
143,ACH-001205,KIF18A,6,-1.3110815341011517,0.19999999999999998,10,1.1110815341011517,10,0,0,0,1.0,0.0
144,ACH-001054,DHX15,14,-1.706423910576649,0.16,8,1.546423910576649,8,0,0,0,1.0,0.0
145,ACH-001054,MAX,7,-1.1230648489770083,0.27999999999999997,14,0.8430648489770083,14,0,0,0,1.0,0.0
146,ACH-000290,CENPN,12,-2.055378645838476,0.16,8,1.8953786458384763,7,0,1,0,1.0,0.0
147,ACH-000637,KRAS,4,-0.4886298252399219,0.32,16,0.16862982523992187,16,0,0,0,1.0,0.2163431459760608
148,ACH-000223,CNOT3,15,-2.244543455711284,0.16,8,2.084543455711284,8,0,0,0,1.0,0.0
149,ACH-000202,XPO1,15,-2.4623882885323574,0.16,8,2.302388288532357,8,0,0,0,1.0,0.0
150,ACH-000766,EIF2B3,15,-1.4415745007187497,0.16,8,1.2815745007187498,8,0,0,0,1.0,0.0
151,ACH-000018,CRNKL1,15,-1.3573837037877192,0.16,8,1.1973837037877193,8,0,0,0,1.0,0.0
152,ACH-000552,NUP93,8,-1.988610418135661,0.16,8,1.828610418135661,8,0,0,0,1.0,0.003266681648611325
153,ACH-001791,XPO1,14,-1.731651520438891,0.16,8,1.571651520438891,8,0,0,0,1.0,0.0
154,ACH-000469,SF3B1,15,-1.2587145590675328,0.32,16,0.9387145590675328,14,0,2,0,1.0,0.11211471939921269
155,ACH-000469,CTCF,8,-2.08450226416171,0.16,8,1.92450226416171,8,0,0,0,1.0,0.0
156,ACH-000907,KMT2D,15,-0.7279692946491073,0.38000000000000006,19,0.34796929464910725,16,1,1,1,1.0,0.0
157,ACH-000290,TRRAP,0,-1.4776946644347249,0.32,16,1.1576946644347248,16,0,0,0,1.0,0.0
158,ACH-000959,XPO1,1,-1.6401295267301568,0.3,15,1.3401295267301567,15,0,0,0,1.0,0.0
159,ACH-000403,CCND1,3,-2.4699660093226887,0.25999999999999995,13,2.209966009322689,13,0,0,0,1.0,0.0
160,ACH-000142,EIF2B3,13,-1.241897786052116,0.16,8,1.0818977860521162,5,0,3,0,1.0,0.0
161,ACH-000005,ICE1,15,-1.0828698518243396,0.21999999999999997,11,0.8628698518243396,11,0,0,0,1.0,0.0
162,ACH-000391,PCBP1,12,-1.7174563987104494,0.16,8,1.5574563987104495,6,0,2,0,1.0,0.0
163,ACH-000961,NUP93,9,-1.1884718497052158,0.16,8,1.0284718497052159,6,0,2,0,1.0,0.0
164,ACH-001791,ACTB,15,-1.3760937816439247,0.23999999999999996,12,1.1360937816439247,12,0,0,0,1.0,0.0
165,ACH-000390,NCAPD2,11,-0.8384761356812878,0.16,8,0.6784761356812877,8,0,0,0,1.0,0.08251745565145663
166,ACH-000907,H3-3A,5,-1.8302285329313743,0.21999999999999997,11,1.6102285329313744,11,0,0,0,1.0,0.0
167,ACH-000478,UPF2,6,-1.166028748892864,0.19999999999999998,10,0.966028748892864,10,0,0,0,1.0,0.0
168,ACH-000581,PCBP1,5,-2.2499284891836515,0.21999999999999997,11,2.0299284891836518,11,0,0,0,1.0,0.0
169,ACH-000581,VHL,2,-0.8644318666771075,0.3,15,0.5644318666771075,15,0,0,0,1.0,0.0
170,ACH-000627,RFC5,11,-1.3416411103375865,0.16,8,1.1816411103375866,8,0,0,0,1.0,0.09386722916229973
171,ACH-003590,BRIP1,10,-1.3714826290137572,0.5000000000000001,25,0.8714826290137571,16,0,9,0,1.0,0.0
172,ACH-000417,ERCC2,5,-0.8262062662983468,0.21999999999999997,11,0.6062062662983468,11,0,0,0,1.0,0.8359095886985223
173,ACH-000390,CNOT3,13,-2.093369945836571,0.16,8,1.933369945836571,8,0,0,0,1.0,0.0
174,ACH-002019,SRSF2,9,-2.353075517751252,0.16,8,2.193075517751252,6,0,2,0,1.0,0.0
175,ACH-003590,EEF1A1,11,-2.724452372795984,0.16,8,2.564452372795984,4,0,4,0,1.0,0.0
176,ACH-001303,KIF14,13,-0.7449197283293212,0.32,16,0.4249197283293212,16,0,0,0,1.0,0.32944876301460435
177,ACH-002693,PCBP1,4,-1.0777625975916714,0.23999999999999996,12,0.8377625975916714,12,0,0,0,1.0,0.2546857675742211
178,ACH-000959,ERCC3,6,-1.0748707295552438,0.19999999999999998,10,0.8748707295552438,10,0,0,0,1.0,0.0
179,ACH-000403,PCBP1,6,-1.5558466469233587,0.19999999999999998,10,1.3558466469233588,10,0,0,0,1.0,0.5922545613868309
180,ACH-001054,MAX,14,-1.1230648489770083,0.3,15,0.8230648489770083,15,0,0,0,1.0,0.0
181,ACH-000663,CTCF,10,-1.4904973971951645,0.16,8,1.3304973971951646,6,0,2,0,1.0,0.0
182,ACH-000766,SON,5,-1.0561203469987368,0.23999999999999996,12,0.8161203469987368,12,0,0,0,1.0,0.0
183,ACH-001303,ZNF407,5,-0.7818755650231843,0.32,16,0.46187556502318433,16,0,0,0,1.0,0.0
184,ACH-001303,NUP93,6,-1.0639610996716418,0.19999999999999998,10,0.8639610996716418,10,0,0,0,1.0,0.0
185,ACH-000961,ACTB,9,-0.6052655879722274,0.3,15,0.3052655879722274,15,0,0,0,1.0,0.13664183862976864
186,ACH-002400,POLE,14,-1.20227724359688,0.16,8,1.0422772435968801,8,0,0,0,1.0,0.0
187,ACH-001618,ZNHIT6,1,-0.5933930188417006,0.32,16,0.2733930188417006,16,0,0,0,1.0,0.21367124348917466
188,ACH-000356,H3-3A,5,-1.620465889852731,0.21999999999999997,11,1.4004658898527311,11,0,0,0,1.0,0.0
189,ACH-000128,NCAPD2,13,-0.9519928862137184,0.16,8,0.7919928862137183,8,0,0,0,1.0,0.249701329576127
190,ACH-000907,POLE,13,-1.8763408418349936,0.16,8,1.7163408418349937,7,0,1,0,1.0,0.0
191,ACH-000663,XRCC5,15,-0.6614284621896582,0.16,8,0.5014284621896582,8,0,0,0,1.0,0.0
192,ACH-001211,CHD4,15,-0.8154172928318077,0.16,8,0.6554172928318077,8,0,0,0,1.0,0.5655041661335787
193,ACH-000627,CENPN,1,-1.5982953939314108,0.3,15,1.2982953939314108,15,0,0,0,1.0,0.0
194,ACH-000978,MAX,7,-0.4634070439746457,0.25999999999999995,13,0.20340704397464576,13,0,0,0,1.0,0.6453325315299904
195,ACH-000030,RFC5,5,-1.3671085668382634,0.21999999999999997,11,1.1471085668382635,11,0,0,0,1.0,0.0
196,ACH-000323,PPP2R1A,0,-0.898039718989138,0.32,16,0.578039718989138,16,0,0,0,1.0,0.0
197,ACH-000718,SON,3,-1.0569710340092704,0.27999999999999997,14,0.7769710340092704,14,0,0,0,1.0,0.0
198,ACH-000191,ERCC3,9,-0.8501639389452178,0.16,8,0.6901639389452178,8,0,0,0,1.0,0.42910946014115625
199,ACH-000146,VHL,13,-0.7129209945385427,0.23999999999999996,12,0.47292099453854275,12,0,0,0,1.0,0.0
200,ACH-000018,CNOT3,9,-1.23862475628707,0.16,8,1.07862475628707,7,0,1,0,1.0,0.0
201,ACH-000391,XRCC5,4,-1.0061926959527208,0.25999999999999995,13,0.7461926959527208,13,0,0,0,1.0,0.0
202,ACH-002705,SMC4,0,-1.090581893587797,0.32,16,0.7705818935877968,16,0,0,0,1.0,0.0
203,ACH-000753,SRSF2,11,-2.622386782842411,0.16,8,2.462386782842411,4,0,4,0,1.0,0.0
204,ACH-000627,SMARCB1,15,-1.0601014150921129,0.25999999999999995,13,0.8001014150921129,13,0,0,0,1.0,0.0
205,ACH-002705,EIF2B3,6,-2.019464075578163,0.19999999999999998,10,1.819464075578163,10,0,0,0,1.0,0.0
206,ACH-000391,MED12,12,-0.7786423925269963,0.34,17,0.43864239252699627,16,0,1,0,1.0,0.0
207,ACH-000323,ACTB,1,-1.3532125488246594,0.3,15,1.0532125488246593,15,0,0,0,1.0,0.8390125413554268
208,ACH-000172,XPO1,12,-2.535784627114957,0.16,8,2.3757846271149567,6,0,2,0,1.0,0.0
209,ACH-000637,PCBP1,11,-1.7660333922038238,0.16,8,1.606033392203824,7,0,1,0,1.0,0.0
210,ACH-002400,BRD4,13,-0.9067531429153438,0.16,8,0.7467531429153438,8,0,0,0,1.0,0.0
211,ACH-000009,SF3B1,6,-1.055715261881868,0.19999999999999998,10,0.855715261881868,10,0,0,0,1.0,0.0
212,ACH-002693,BRCA1,10,-0.5292292464401429,0.34,17,0.18922924644014288,16,0,1,0,1.0,0.33649754044427516
213,ACH-000011,XPO1,14,-2.157182691812297,0.16,8,1.997182691812297,3,0,5,0,1.0,0.0
214,ACH-000552,KIF18A,11,-3.3760423938541426,0.16,8,3.2160423938541425,5,0,3,0,1.0,0.0
215,ACH-001054,CNOT9,10,-0.6117724536292031,0.34,17,0.27177245362920305,16,0,1,0,1.0,0.37895713856411295
216,ACH-000541,XPO1,3,-2.401581211040266,0.25999999999999995,13,2.141581211040266,13,0,0,0,1.0,0.0
217,ACH-002019,MYC,5,-1.6112932046635795,0.21999999999999997,11,1.3912932046635795,11,0,0,0,1.0,0.0
218,ACH-000959,BRD4,11,-0.6864246958620069,0.16,8,0.5264246958620069,8,0,0,0,1.0,0.7593087940835445
219,ACH-001211,SMC4,9,-1.880001039496648,0.32,16,1.560001039496648,16,0,0,0,1.0,0.0
220,ACH-001791,NCAPD2,6,-1.2249079791554405,0.19999999999999998,10,1.0249079791554405,10,0,0,0,1.0,0.5310291572638339
221,ACH-001307,CHD4,6,-1.8947691351161864,0.19999999999999998,10,1.6947691351161864,10,0,0,0,1.0,0.0
222,ACH-000011,ERCC3,0,-1.1944846934684392,0.32,16,0.8744846934684392,16,0,0,0,1.0,0.0
223,ACH-000469,MYC,9,-1.704167309567036,0.32,16,1.384167309567036,8,0,8,0,1.0,0.0
224,ACH-001038,CTCF,7,-2.001602431485085,0.18,9,1.8216024314850852,9,0,0,0,1.0,0.0
225,ACH-000845,ZNF407,10,-0.6422668435597952,0.25999999999999995,13,0.3822668435597953,13,0,0,0,1.0,0.25592660332277617
226,ACH-001205,MYH9,6,-0.1129081994379621,0.34,17,-0.22709180056203793,16,1,0,0,1.0,0.9455854312840322
