episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation,hit_at_k,dependency_regret
228,ACH-002291,DICER1,14,-0.7605015325277744,0.4000000000000001,20,0.36050153252777434,0,4,16,0,1.0,0.017416654509232243
229,ACH-000753,CCND1,4,-0.2312638483291449,0.16,8,0.0712638483291449,0,0,8,0,1.0,1.4327585662671285
230,ACH-000478,MYC,8,-1.2998424309494756,0.4200000000000001,21,0.8798424309494755,0,5,16,0,1.0,0.29082811338475856
231,ACH-001990,SMG8,13,-0.2706665463116333,0.5600000000000002,28,-0.2893334536883669,0,12,16,0,1.0,1.0890168847214936
232,ACH-002693,PCBP1,10,-1.0777625975916714,0.32,16,0.7577625975916713,0,0,16,0,1.0,0.04753440198309744
233,ACH-000753,CHD4,11,-1.3749429518812613,0.16,8,1.2149429518812613,0,0,8,0,1.0,0.0
234,ACH-002055,ACTB,2,-1.5934967792084895,0.32,16,1.2734967792084895,0,0,16,0,1.0,0.0
235,ACH-000018,CCND1,9,-1.255573203088613,0.16,8,1.0955732030886132,0,0,8,0,1.0,0.0
236,ACH-000371,EIF1AX,0,-0.5198892420543841,0.32,16,0.19988924205438413,0,0,16,0,1.0,0.11366854417883432
237,ACH-000172,MTOR,1,-0.8023184532404959,0.27999999999999997,14,0.5223184532404959,0,0,14,0,1.0,0.0
238,ACH-000766,NCAPD2,9,-1.3238624859228776,0.16,8,1.1638624859228777,0,0,8,0,1.0,0.008134595367322639
239,ACH-000381,TRAPPC8,10,-0.9244750217013552,0.16,8,0.7644750217013552,0,0,8,0,1.0,0.0
240,ACH-001205,ERCC2,9,-1.50884884245102,0.16,8,1.34884884245102,0,0,8,0,1.0,0.0
241,ACH-000272,CRNKL1,7,-1.372718736269727,0.16,8,1.2127187362697271,0,0,8,0,1.0,0.0
242,ACH-001737,CTCF,7,-1.9413137095522748,0.16,8,1.7813137095522749,0,0,8,0,1.0,0.0
243,ACH-000637,SMC4,4,-1.4764722967907464,0.16,8,1.3164722967907465,0,0,8,0,1.0,0.0
244,ACH-002019,ZNF407,8,-0.8023382935235756,0.32,16,0.48233829352357555,0,0,16,0,1.0,0.21199744990919733
245,ACH-000627,ERCC2,12,-1.1064423954366658,0.18,9,0.9264423954366658,0,0,9,0,1.0,0.0
246,ACH-000018,NUP93,10,-1.9113375253043032,0.16,8,1.7513375253043033,0,0,8,0,1.0,0.0
247,ACH-002291,XRCC5,6,-0.8404374449262471,0.32,16,0.520437444926247,0,0,16,0,1.0,0.39361597763894274
248,ACH-000290,CENPN,5,-2.055378645838476,0.16,8,1.8953786458384763,0,0,8,0,1.0,0.0
249,ACH-000907,UPF2,5,-1.2691138054041702,0.16,8,1.1091138054041703,0,0,8,0,1.0,0.0
250,ACH-000244,CCND1,0,-2.466218780163609,0.32,16,2.146218780163609,0,0,16,0,1.0,0.0
251,ACH-000422,SRSF2,7,-2.2594847232938364,0.16,8,2.0994847232938363,0,0,7,1,1.0,0.0
252,ACH-000953,ERCC2,7,-0.7880893447751918,0.32,16,0.46808934477519176,0,0,16,0,1.0,0.2670049266092658
253,ACH-000030,BARD1,7,-0.5562189887002027,0.32,16,0.2362189887002027,0,0,16,0,1.0,0.33770912649886053
254,ACH-000581,PTPN11,10,-1.3177122168386368,0.32,16,0.9977122168386368,0,0,16,0,1.0,0.0
255,ACH-000390,TRRAP,15,-1.5362260420825575,0.3,15,1.2362260420825575,0,0,15,0,1.0,0.0
256,ACH-000676,SRSF2,15,-3.059596333423527,0.3,15,2.759596333423527,0,0,15,0,1.0,0.0
257,ACH-000009,CNOT3,4,-1.6626042871360098,0.36000000000000004,18,1.3026042871360097,0,2,16,0,1.0,0.0
258,ACH-001990,CRNKL1,14,-1.5469260311728112,0.25999999999999995,13,1.2869260311728112,0,0,13,0,1.0,0.0
259,ACH-000978,TRRAP,4,-1.847826594010322,0.16,8,1.687826594010322,0,0,8,0,1.0,0.0
260,ACH-000697,UPF2,10,-1.229617167154594,0.16,8,1.069617167154594,0,0,8,0,1.0,0.0
261,ACH-000469,CNOT3,11,-2.1772186040134383,0.16,8,2.017218604013438,0,0,8,0,1.0,0.0
262,ACH-000356,TRAPPC8,9,-1.563860960484176,0.32,16,1.243860960484176,0,0,16,0,1.0,0.0
263,ACH-000128,DHX15,7,-1.266866410701883,0.16,8,1.106866410701883,0,0,8,0,1.0,0.0
264,ACH-000376,XRCC5,4,-0.7582121656164188,0.16,8,0.5982121656164188,0,0,8,0,1.0,0.04899480444558546
265,ACH-001791,TRRAP,0,-1.4265276634465414,0.32,16,1.1065276634465413,0,0,16,0,1.0,0.0
266,ACH-000435,MTOR,11,-1.6035750567500564,0.16,8,1.4435750567500565,0,0,8,0,1.0,0.0
267,ACH-003590,BRD4,1,-1.1855283215059078,0.32,16,0.8655283215059077,0,0,16,0,1.0,0.0
268,ACH-000859,RAC1,6,-1.0335510545448623,0.32,16,0.7135510545448622,0,0,16,0,1.0,0.0
269,ACH-001618,BRD4,1,-0.8486162521206322,0.27999999999999997,14,0.5686162521206322,0,0,14,0,1.0,0.011981518661522528
270,ACH-001211,RAC1,10,-0.8273290011729605,0.32,16,0.5073290011729605,0,0,16,0,1.0,0.18588441197235517
271,ACH-000302,CNOT9,0,-0.7820142626223197,0.36000000000000004,18,0.4220142626223196,0,2,16,0,1.0,0.0
272,ACH-002142,SRSF2,15,-2.319153720515064,0.3,15,2.0191537205150643,0,0,15,0,1.0,0.0
273,ACH-000907,EIF2B3,3,-1.5690722737907294,0.32,16,1.2490722737907294,0,0,16,0,1.0,0.0
274,ACH-000961,SON,2,-0.6899590556402246,0.32,16,0.36995905564022463,0,0,16,0,1.0,0.17618270227426835
275,ACH-000550,MYC,4,-1.7913945144259644,0.16,8,1.6313945144259645,0,0,8,0,1.0,0.0
276,ACH-001054,SETD2,11,-0.2402057922171213,0.4400000000000001,22,-0.19979420778287882,0,6,16,0,1.0,0.37527532013548043
277,ACH-000191,DHX15,11,-1.3966815229867822,0.16,8,1.2366815229867822,0,0,8,0,1.0,0.0
278,ACH-002019,PTPN11,0,-1.2313976273812193,0.32,16,0.9113976273812192,0,0,16,0,1.0,0.0
279,ACH-002043,SMARCB1,2,-0.7603505962053315,0.32,16,0.4403505962053315,0,0,16,0,1.0,0.6057411683932229
280,ACH-001699,MTOR,5,-1.1981858680989297,0.16,8,1.0381858680989298,0,0,8,0,1.0,0.0
281,ACH-000664,SMC4,4,-1.069501289908927,0.16,8,0.9095012899089269,0,0,8,0,1.0,0.0
282,ACH-001618,DHPS,5,-0.7050828462996653,0.25999999999999995,13,0.4450828462996654,0,0,13,0,1.0,0.11384912535894565
283,ACH-001205,NDUFS1,13,-0.5726587414853337,0.36000000000000004,18,0.21265874148533365,0,2,16,0,1.0,0.03185829267650797
284,ACH-000302,TACC3,4,-0.7175311287630095,0.36000000000000004,18,0.35753112876300946,0,2,16,0,1.0,0.058798743858601954
285,ACH-000630,MTOR,5,-1.7933372101985046,0.16,8,1.6333372101985046,0,0,8,0,1.0,0.0
286,ACH-000422,CTCF,8,-1.1390800454779453,0.16,8,0.9790800454779452,0,0,8,0,1.0,0.0
287,ACH-000753,CNOT3,0,-1.354825413594941,0.32,16,1.0348254135949408,0,0,16,0,1.0,0.0
288,ACH-000223,SMC4,10,-1.256638579542052,0.16,8,1.0966385795420521,0,0,8,0,1.0,0.0
289,ACH-001307,KIF18A,10,-0.927027572618546,0.16,8,0.7670275726185459,0,0,8,0,1.0,0.0
290,ACH-000550,ZNF407,10,-0.6176642884946315,0.32,16,0.2976642884946315,0,0,16,0,1.0,0.0
291,ACH-001211,ERCC3,3,-1.17220904254185,0.19999999999999998,10,0.9722090425418501,0,0,10,0,1.0,0.0
292,ACH-002019,TRAPPC8,7,-1.615866038522634,0.16,8,1.455866038522634,0,0,8,0,1.0,0.0
293,ACH-000978,MTOR,9,-1.542688867535435,0.16,8,1.3826888675354352,0,0,8,0,1.0,0.0
294,ACH-001431,CCND1,11,-2.4711001420007466,0.16,8,2.3111001420007464,0,0,8,0,1.0,0.0
295,ACH-001038,CNOT3,12,-1.3268202617428937,0.18,9,1.1468202617428938,0,0,9,0,1.0,0.0
296,ACH-000502,KIF18A,3,-2.127090138907641,0.19999999999999998,10,1.927090138907641,0,0,10,0,1.0,0.0
297,ACH-000859,SON,14,-1.118982381019714,0.25999999999999995,13,0.8589823810197139,0,0,13,0,1.0,0.0
298,ACH-000676,CNOT3,12,-1.5407678769382538,0.18,9,1.3607678769382539,0,0,9,0,1.0,0.0
299,ACH-000334,CNOT1,9,-0.5263504862975193,0.32,16,0.20635048629751934,0,0,16,0,1.0,0.022866424985546918
300,ACH-000290,BMPR1A,11,-0.8569196091599405,0.6200000000000002,31,0.23691960915994026,0,15,16,0,1.0,0.0
301,ACH-000907,XPO1,0,-2.440492335859477,0.32,16,2.120492335859477,0,0,16,0,1.0,0.0
302,ACH-000172,NUP93,9,-2.1105013230015954,0.16,8,1.9505013230015955,0,0,8,0,1.0,0.0
303,ACH-000009,ACTB,3,-1.614422132552867,0.32,16,1.2944221325528669,0,0,16,0,1.0,0.0
304,ACH-000223,RFC5,9,-1.4163512640238307,0.16,8,1.2563512640238308,0,0,8,0,1.0,0.0
305,ACH-000469,MTOR,7,-0.8856673786981814,0.16,8,0.7256673786981813,0,0,8,0,1.0,1.0741467956524153
306,ACH-003590,CCND3,15,-1.0910746944193848,0.32,16,0.7710746944193847,0,0,16,0,1.0,0.5778936869556535
307,ACH-000128,SF3B1,5,-1.1186557611944836,0.16,8,0.9586557611944836,0,0,8,0,1.0,0.0
308,ACH-000244,PTPN11,11,-1.4996855176741657,0.32,16,1.1796855176741656,0,0,16,0,1.0,0.0
309,ACH-000541,CCND1,10,-0.5497734068471652,0.32,16,0.22977340684716524,0,0,16,0,1.0,0.001280286787460727
310,ACH-002705,KRAS,15,-0.8988283422520509,0.3,15,0.5988283422520508,0,0,15,0,1.0,0.0
311,ACH-000202,SMC5,11,-1.020935651426146,0.32,16,0.700935651426146,0,0,16,0,1.0,0.0
312,ACH-000637,POLE,13,-1.5224316606791557,0.21999999999999997,11,1.3024316606791557,0,0,11,0,1.0,0.0
313,ACH-000223,CENPN,9,-1.4703349274638204,0.4200000000000001,21,1.0503349274638203,0,5,16,0,1.0,0.3994796715472695
314,ACH-000148,BAP1,8,-0.602985711338524,0.34,17,0.26298571133852394,0,1,16,0,1.0,0.0
315,ACH-000541,ARID2,3,-0.9427868307280024,0.38000000000000006,19,0.5627868307280024,0,3,16,0,1.0,0.0
316,ACH-002142,DIS3,1,-0.6575383990881826,0.32,16,0.33753839908818256,0,0,16,0,1.0,0.03961856885965931
317,ACH-000907,CHD4,15,-1.24410835334737,0.32,16,0.92410835334737,0,0,16,0,1.0,0.0
318,ACH-000403,SMC4,8,-1.1981044601744033,0.16,8,1.0381044601744034,0,0,8,0,1.0,0.0
319,ACH-001038,MYC,1,-2.5419039821150435,0.27999999999999997,14,2.2619039821150437,0,0,14,0,1.0,0.0
320,ACH-000552,CHD4,12,-1.8882197573101007,0.32,16,1.5682197573101007,0,0,16,0,1.0,0.0
321,ACH-001702,PCBP1,7,-1.3260784945729087,0.16,8,1.1660784945729088,0,0,8,0,1.0,0.0
322,ACH-001205,XPO1,13,-2.407398443438744,0.21999999999999997,11,2.1873984434387443,0,0,11,0,1.0,0.0
323,ACH-000146,ACTB,6,-1.6703746887703157,0.32,16,1.3503746887703156,0,0,16,0,1.0,0.0
324,ACH-002400,CHD4,15,-1.1249008622581906,0.3,15,0.8249008622581906,0,0,15,0,1.0,0.0
325,ACH-001699,CHD4,2,-0.9520272559372712,0.23999999999999996,12,0.7120272559372712,0,0,12,0,1.0,0.0
326,ACH-002055,BRCA2,15,-0.3205462460152229,0.34,17,-0.01945375398477711,0,1,16,0,1.0,0.691030326699569
327,ACH-000302,XPO1,5,-2.421175567123929,0.16,8,2.261175567123929,0,0,8,0,1.0,0.0
328,ACH-000630,EIF2B3,3,-1.821235158231485,0.19999999999999998,10,1.621235158231485,0,0,10,0,1.0,0.6108778607803642
329,ACH-001431,RICTOR,5,-0.592385367542302,0.34,17,0.25238536754230195,0,1,16,0,1.0,0.0
330,ACH-000128,CRNKL1,10,-1.6834156250758887,0.16,8,1.5234156250758888,0,0,8,0,1.0,0.0
331,ACH-000188,ERCC2,6,-1.5416452695203708,0.16,8,1.381645269520371,0,0,8,0,1.0,0.0
332,ACH-002400,VHL,12,-0.6230783405892883,0.32,16,0.30307834058928834,0,0,16,0,1.0,0.5970943398294737
333,ACH-000191,VHL,10,-0.946293224656484,0.32,16,0.6262932246564841,0,0,16,0,1.0,0.0
334,ACH-000371,SON,1,-1.2570513243849812,0.32,16,0.9370513243849812,0,0,16,0,1.0,0.0
335,ACH-000663,TRRAP,13,-1.397728019728214,0.21999999999999997,11,1.177728019728214,0,0,11,0,1.0,0.0
336,ACH-000552,CNOT3,2,-1.667070923578855,0.23999999999999996,12,1.427070923578855,0,0,12,0,1.0,0.0
337,ACH-001528,DHX15,10,-1.4627475284546836,0.16,8,1.3027475284546837,0,0,8,0,1.0,0.0
338,ACH-000391,OXA1L,4,-0.6987808123764767,0.32,16,0.3787808123764767,0,0,16,0,1.0,0.0
339,ACH-001737,MAX,11,-1.2228439058316187,0.32,16,0.9028439058316187,0,0,16,0,1.0,0.0
340,ACH-000146,CNOT3,15,-2.0548312020841286,0.3,15,1.7548312020841286,0,0,15,0,1.0,0.0
341,ACH-001502,KIF18A,5,-1.618802021524259,0.16,8,1.458802021524259,0,0,8,0,1.0,0.0
342,ACH-000444,MTOR,13,-1.6440050261881856,0.21999999999999997,11,1.4240050261881856,0,0,11,0,1.0,0.0
343,ACH-001038,ZNF407,1,-1.045255806081216,0.32,16,0.725255806081216,0,0,16,0,1.0,0.0
344,ACH-000753,TRRAP,8,-2.036753697588105,0.16,8,1.8767536975881052,0,0,8,0,1.0,0.0
345,ACH-001038,CDK4,5,-2.687021124460565,0.32,16,2.3670211244605652,0,0,16,0,1.0,0.0
346,ACH-002693,PTPN11,1,-0.9148109455667608,0.32,16,0.5948109455667607,0,0,16,0,1.0,0.0
347,ACH-000417,NUP93,9,-1.6587565540752267,0.16,8,1.4987565540752268,0,0,8,0,1.0,0.0
348,ACH-000030,DHPS,3,-1.150644523444345,0.19999999999999998,10,0.950644523444345,0,0,10,0,1.0,0.0
349,ACH-000444,SRSF2,7,-3.5241465445728783,0.16,8,3.364146544572878,0,0,7,1,1.0,0.0
350,ACH-000502,VHL,15,-1.138423730750315,0.32,16,0.818423730750315,0,0,16,0,1.0,0.0
351,ACH-001737,RARS2,12,0.5486840891573597,0.32,16,-0.8686840891573597,0,0,16,0,1.0,1.282860466614702
352,ACH-000011,XPO1,1,-2.157182691812297,0.27999999999999997,14,1.877182691812297,0,0,14,0,1.0,0.0
353,ACH-000142,CTCF,3,-1.0504337371189174,0.19999999999999998,10,0.8504337371189175,0,0,10,0,1.0,0.0
354,ACH-000953,NCAPD2,3,-1.0773208738643325,0.27999999999999997,14,0.7973208738643325,0,0,14,0,1.0,0.0
355,ACH-000144,SRSF2,1,-2.649324904871799,0.27999999999999997,14,2.369324904871799,0,0,14,0,1.0,0.0
356,ACH-002043,POLE,7,-1.862877089141572,0.16,8,1.702877089141572,0,0,8,0,1.0,0.0
357,ACH-000191,TRRAP,13,-2.1937241597929,0.21999999999999997,11,1.9737241597928998,0,0,11,0,1.0,0.0
358,ACH-000630,TRRAP,6,-1.6714146176544171,0.16,8,1.5114146176544172,0,0,8,0,1.0,0.0
359,ACH-000144,RFC5,3,-0.8734147782271302,0.19999999999999998,10,0.6734147782271303,0,0,10,0,1.0,0.07702858021799563
360,ACH-001205,TRRAP,11,-1.7638504357100802,0.32,16,1.44385043571008,0,0,16,0,1.0,0.0
361,ACH-000011,EIF2B3,13,-1.5605418866835776,0.21999999999999997,11,1.3405418866835777,0,0,11,0,1.0,0.0
362,ACH-000376,H3-3A,9,-0.9315790752634212,0.16,8,0.7715790752634212,0,0,8,0,1.0,0.0
363,ACH-000502,PPP2R1A,4,-1.3454691155519394,0.16,8,1.1854691155519395,0,0,8,0,1.0,0.0
364,ACH-000845,MYH9,2,-0.5257972349571396,0.32,16,0.20579723495713959,0,0,16,0,1.0,0.011680729669339529
365,ACH-002291,DIS3,9,-0.6683102447972783,0.36000000000000004,18,0.30831024479727825,0,2,16,0,1.0,0.49113399088865195
366,ACH-000697,SMC4,10,-1.4503283053147895,0.4200000000000001,21,1.0303283053147894,0,5,16,0,1.0,0.0
367,ACH-000478,KIF18A,1,-1.4001972985689155,0.27999999999999997,14,1.1201972985689155,0,0,14,0,1.0,0.0
368,ACH-001990,TRRAP,6,-1.3757001150634385,0.16,8,1.2157001150634386,0,0,8,0,1.0,0.0
369,ACH-002043,TACC3,11,-0.7769149590359027,0.32,16,0.4569149590359027,0,0,16,0,1.0,0.0
370,ACH-001205,CHD4,0,-0.972324423402852,0.32,16,0.652324423402852,0,0,16,0,1.0,0.0
371,ACH-000142,MYC,6,-2.5877635719597425,0.16,8,2.4277635719597424,0,0,8,0,1.0,0.0
372,ACH-001990,TRRAP,13,-1.3757001150634385,0.21999999999999997,11,1.1557001150634385,0,0,11,0,1.0,0.0
373,ACH-000697,XPO1,11,-1.6673873371808343,0.16,8,1.5073873371808344,0,0,8,0,1.0,0.0
374,ACH-000444,EIF1AX,2,-2.354845382639139,0.23999999999999996,12,2.1148453826391393,0,0,12,0,1.0,0.0
375,ACH-000478,H3-3A,10,-1.796293839012677,0.16,8,1.636293839012677,0,0,8,0,1.0,0.0
376,ACH-000172,SRSF2,2,-2.6619031792647445,0.23999999999999996,12,2.4219031792647447,0,0,12,0,1.0,0.0
377,ACH-000550,CENPN,9,-1.1293171524185677,0.16,8,0.9693171524185676,0,0,8,0,1.0,0.0
378,ACH-001211,KRAS,5,-0.5648395910635365,0.27999999999999997,14,0.28483959106353657,0,0,14,0,1.0,0.04593557598194964
379,ACH-000144,MTOR,11,-1.3622163200557744,0.16,8,1.2022163200557745,0,0,8,0,1.0,0.0
380,ACH-000435,CHD4,7,-0.8909787367541944,0.16,8,0.7309787367541943,0,0,8,0,1.0,0.026072396795295605
381,ACH-000766,NCAPD2,8,-1.3238624859228776,0.16,8,1.1638624859228777,0,0,8,0,1.0,0.0
382,ACH-001303,NCAPD2,5,-0.9406250929486548,0.16,8,0.7806250929486548,0,0,8,0,1.0,0.0
383,ACH-000302,CHD4,2,-0.8996935073210894,0.23999999999999996,12,0.6596935073210894,0,0,12,0,1.0,0.0
384,ACH-000469,DHX15,11,-1.5446560441003605,0.16,8,1.3846560441003606,0,0,8,0,1.0,0.0
385,ACH-000663,KIF18A,11,-0.7112597767699298,0.16,8,0.5512597767699298,0,0,8,0,1.0,0.0
386,ACH-001307,SF3B1,4,-1.7916858489481542,0.6200000000000002,31,1.171685848948154,0,15,16,0,1.0,0.0
387,ACH-000502,ERCC3,11,-1.0699528030155303,0.16,8,0.9099528030155303,0,0,8,0,1.0,0.11249611970789442
388,ACH-000655,XRCC5,2,-1.2313597235540008,0.23999999999999996,12,0.9913597235540008,0,0,12,0,1.0,0.0
389,ACH-000123,GIGYF2,13,-0.5353623271393688,0.6400000000000002,32,-0.10463767286063141,0,16,16,0,1.0,0.04543140804906132
390,ACH-000541,SF3B1,9,-0.6682626646894673,0.16,8,0.5082626646894672,0,0,8,0,1.0,0.42601709862072557
391,ACH-000663,PIK3CA,2,-0.3300945871252385,0.32,16,0.010094587125238474,0,0,16,0,1.0,0.35443918278843306
392,ACH-000144,CTCF,13,-1.895149284336,0.21999999999999997,11,1.675149284336,0,0,11,0,1.0,0.0
393,ACH-001307,H3-3A,2,-1.1690368672527214,0.23999999999999996,12,0.9290368672527214,0,0,12,0,1.0,0.23384612105680525
394,ACH-000030,UPF2,1,-1.409607233133021,0.27999999999999997,14,1.129607233133021,0,0,14,0,1.0,0.0
395,ACH-000697,XPO1,2,-1.6673873371808343,0.23999999999999996,12,1.4273873371808343,0,0,12,0,1.0,0.0
396,ACH-000655,OXA1L,3,-0.9330412773991744,0.32,16,0.6130412773991745,0,0,16,0,1.0,0.0
397,ACH-000581,KIF18A,10,-1.7090369441287143,0.16,8,1.5490369441287144,0,0,8,0,1.0,0.0
398,ACH-000403,CTCF,10,-1.646819720242955,0.16,8,1.4868197202429552,0,0,8,0,1.0,0.0
399,ACH-000478,ERCC2,10,-0.6465724728212822,0.16,8,0.48657247282128213,0,0,8,0,1.0,0.27201160711265304
400,ACH-002693,NCAPD2,4,-1.0513938895332429,0.16,8,0.8913938895332428,0,0,8,0,1.0,0.0
401,ACH-000422,NUP93,4,-2.266616341064266,0.16,8,2.106616341064266,0,0,8,0,1.0,0.0
402,ACH-000223,H3-3A,9,-2.2557507781121835,0.16,8,2.0957507781121834,0,0,8,0,1.0,0.0
403,ACH-000961,PPP2R1A,0,-1.5431502034141018,0.32,16,1.2231502034141017,0,0,16,0,1.0,0.0
404,ACH-000005,MYC,8,-2.5642218186376686,0.16,8,2.4042218186376685,0,0,8,0,1.0,0.0
405,ACH-000552,ACTB,0,-0.6741882291512973,0.32,16,0.3541882291512973,0,0,16,0,1.0,0.31127865000115273
406,ACH-001737,SF3B1,12,-0.7187099201397293,0.18,9,0.5387099201397294,0,0,9,0,1.0,0.3344633044754328
407,ACH-000148,ERCC2,15,-0.944590332928791,0.32,16,0.624590332928791,0,0,16,0,1.0,0.0
408,ACH-000005,DIS3,10,-0.9530770090055544,0.32,16,0.6330770090055544,0,0,16,0,1.0,0.0
409,ACH-002043,PCBP1,5,-1.1997364353916171,0.16,8,1.0397364353916172,0,0,8,0,1.0,0.0
410,ACH-000845,UPF2,1,-0.8922173311760593,0.27999999999999997,14,0.6122173311760593,0,0,14,0,1.0,0.0
411,ACH-000191,TRRAP,15,-2.1937241597929,0.32,16,1.8737241597928997,0,0,16,0,1.0,0.0
412,ACH-000376,TRAPPC8,3,-1.6118454091235512,0.19999999999999998,10,1.4118454091235513,0,0,10,0,1.0,0.0
413,ACH-001307,CRNKL1,7,-1.5235490065269042,0.5200000000000001,26,1.003549006526904,0,10,16,0,1.0,0.0
414,ACH-000961,MYC,0,-1.3782879047956555,0.32,16,1.0582879047956555,0,0,16,0,1.0,0.0
415,ACH-000478,PCBP1,3,-2.0703978625947954,0.19999999999999998,10,1.8703978625947955,0,0,10,0,1.0,0.0
416,ACH-000356,EIF2B3,11,-1.626605514257064,0.16,8,1.466605514257064,0,0,8,0,1.0,0.0
417,ACH-002705,POLE,9,-1.5686612526663353,0.16,8,1.4086612526663354,0,0,8,0,1.0,0.0
418,ACH-000915,PPP2R1A,9,-1.7356782634207226,0.16,8,1.5756782634207227,0,0,8,0,1.0,0.0
419,ACH-000403,DHX15,5,-1.288665081221548,0.16,8,1.1286650812215482,0,0,8,0,1.0,0.0
420,ACH-000123,RAC1,0,-0.6659824037031954,0.32,16,0.3459824037031954,0,0,16,0,1.0,0.0
421,ACH-000630,KIF18A,5,-1.2620155656620788,0.16,8,1.102015565662079,0,0,8,0,1.0,0.0
422,ACH-000290,KIF18A,7,-0.9915445417629812,0.32,16,0.6715445417629813,0,0,16,0,1.0,1.0529766569824535
423,ACH-000915,DICER1,12,-0.7607768348204067,0.32,16,0.4407768348204067,0,0,16,0,1.0,0.7474070650841085
424,ACH-000390,SON,10,-0.7197441403167204,0.16,8,0.5597441403167204,0,0,8,0,1.0,0.0
425,ACH-001211,CRNKL1,2,-1.270860792213781,0.23999999999999996,12,1.030860792213781,0,0,12,0,1.0,0.0
426,ACH-000244,BAP1,11,-1.1763938042629518,0.32,16,0.8563938042629518,0,0,16,0,1.0,0.0
427,ACH-000978,TRRAP,15,-1.847826594010322,0.3,15,1.547826594010322,0,0,15,0,1.0,0.0
428,ACH-000663,CCND1,7,-3.103560638796876,0.16,8,2.943560638796876,0,0,8,0,1.0,0.0
429,ACH-000334,SMC4,6,-0.6457360141696687,0.16,8,0.4857360141696687,0,0,8,0,1.0,0.0
430,ACH-000845,XRCC5,0,-0.7248479296200407,0.32,16,0.40484792962004074,0,0,16,0,1.0,0.15999761478332053
431,ACH-002142,CNOT3,11,-1.4670365584860336,0.16,8,1.3070365584860337,0,0,8,0,1.0,0.0
432,ACH-000978,TRAPPC8,8,-1.5037952065962528,0.16,8,1.3437952065962528,0,0,8,0,1.0,0.0
433,ACH-001307,TRAPPC8,15,-1.3089310433622212,0.3,15,1.0089310433622212,0,0,15,0,1.0,0.0
434,ACH-000753,CCND1,7,-0.2312638483291449,0.16,8,0.0712638483291449,0,0,8,0,1.0,1.1106523503620507
435,ACH-000478,RICTOR,13,-0.7215064771589351,0.4400000000000001,22,0.281506477158935,0,6,16,0,1.0,0.0
436,ACH-002705,VHL,15,-1.1865831608370572,0.3,15,0.8865831608370571,0,0,15,0,1.0,0.0
437,ACH-000550,MTOR,8,-2.0080034458755085,0.16,8,1.8480034458755086,0,0,8,0,1.0,0.0
438,ACH-000953,PALB2,8,-0.1611356667397191,0.6400000000000002,32,-0.4788643332602811,0,16,16,0,1.0,0.6091087562265436
439,ACH-000581,MTOR,14,-1.1039078146653911,0.25999999999999995,13,0.8439078146653911,0,0,13,0,1.0,0.0
440,ACH-000627,DIS3,1,-0.627581971560534,0.32,16,0.30758197156053396,0,0,16,0,1.0,0.21017099690182928
441,ACH-000202,MTOR,9,-1.4132547706358012,0.16,8,1.2532547706358013,0,0,8,0,1.0,0.0
442,ACH-001307,POLE,7,-1.4151205314619717,0.16,8,1.2551205314619718,0,0,8,0,1.0,0.0
443,ACH-002055,SRSF2,5,-3.1128902242798757,0.16,8,2.9528902242798756,0,0,7,1,1.0,0.0
444,ACH-003590,XPO1,5,-2.209764990446839,0.16,8,2.049764990446839,0,0,8,0,1.0,0.0
445,ACH-000323,PDCD6IP,9,-0.2687973117911522,0.36000000000000004,18,-0.09120268820884786,0,2,16,0,1.0,0.6072517411796703
446,ACH-000381,RARS2,1,-0.6781950605230397,0.32,16,0.3581950605230397,0,0,16,0,1.0,0.17522596540090662
447,ACH-000417,MAX,11,-0.878235195150337,0.3,15,0.5782351951503371,0,0,15,0,1.0,0.0
448,ACH-000030,CNOT1,0,-0.6097122780807527,0.32,16,0.28971227808075267,0,0,16,0,1.0,0.5002867359791501
449,ACH-000202,ACTB,10,-0.5450678241591453,0.32,16,0.22506782415914534,0,0,16,0,1.0,0.0638617656058087
450,ACH-000191,EIF2B3,4,-1.0265003306509688,0.16,8,0.8665003306509688,0,0,8,0,1.0,0.10561516395403436
451,ACH-000422,WTAP,4,-0.7270092192041822,0.32,16,0.40700921920418215,0,0,16,0,1.0,0.0
452,ACH-000718,ACTB,12,-0.9924953555052118,0.18,9,0.8124953555052119,0,0,9,0,1.0,0.0
453,ACH-000371,BAP1,7,-0.6933306462205783,0.34,17,0.35333064622057825,0,1,16,0,1.0,0.14659938387161187
454,ACH-000302,ERCC3,13,-0.995778728081366,0.32,16,0.6757787280813661,0,0,16,0,1.0,0.0
455,ACH-000272,CTCF,4,-1.6633578146488996,0.16,8,1.5033578146488997,0,0,8,0,1.0,0.8593178861800201
456,ACH-000403,CNOT3,15,-1.855639169802558,0.3,15,1.555639169802558,0,0,15,0,1.0,0.0
457,ACH-000961,MYC,6,-1.3782879047956555,0.16,8,1.2182879047956556,0,0,8,0,1.0,0.0
458,ACH-002055,NCAPD2,1,-0.7288680195213333,0.27999999999999997,14,0.4488680195213333,0,0,14,0,1.0,0.0
459,ACH-000953,SON,0,-0.98835060781546,0.32,16,0.66835060781546,0,0,16,0,1.0,0.05383301884901437
460,ACH-001737,DHPS,15,-1.1118292469634008,0.36000000000000004,18,0.7518292469634007,0,2,16,0,1.0,0.16593965497269814
