episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation
110,ACH-000959,SMC4,8,-1.9331370106992645,0.16,8,1.7731370106992645,3,1,2,2
111,ACH-003590,NDUFS1,11,-0.6234930052885229,0.18,9,0.4434930052885229,2,2,5,0
112,ACH-001205,MED12,1,-0.5203130045873364,0.16,8,0.3603130045873364,3,1,4,0
113,ACH-000290,DHX15,3,-1.720609510658544,0.16,8,1.560609510658544,2,1,4,1
114,ACH-000244,CNOT3,10,-1.5840810856142795,0.19999999999999998,10,1.3840810856142796,2,2,6,0
115,ACH-000697,RARS2,11,-1.0180795361361437,0.16,8,0.8580795361361436,2,1,5,0
116,ACH-002693,PPP2R1A,1,-1.591461438076072,0.16,8,1.4314614380760722,2,2,3,1
117,ACH-000146,PPP2R1A,1,-1.2609121342163976,0.16,8,1.1009121342163977,2,1,4,1
118,ACH-000697,ICE1,11,-0.8855984406764326,0.16,8,0.7255984406764325,4,3,0,1
119,ACH-000541,WTAP,13,-0.8929179281952293,0.19999999999999998,10,0.6929179281952293,2,3,5,0
120,ACH-000435,MYH9,13,-0.5036015968817364,0.19999999999999998,10,0.3036015968817365,1,3,6,0
121,ACH-000444,NCAPD2,9,-0.9101675378565698,0.16,8,0.7501675378565698,3,1,2,2
122,ACH-000550,ZNF236,5,-0.6720253551167543,0.19999999999999998,10,0.47202535511675436,3,2,5,0
123,ACH-000202,BRD4,13,-0.8724947932001403,0.18,9,0.6924947932001404,1,3,5,0
124,ACH-000630,EIF1AX,12,-1.7184123899316928,0.16,8,1.5584123899316928,2,1,5,0
125,ACH-000435,BRCA2,14,0.1137152150797374,0.18,9,-0.2937152150797374,2,2,5,0
126,ACH-001547,BARD1,2,-0.9110371351967906,0.21999999999999997,11,0.6910371351967907,2,2,5,2
127,ACH-000381,SON,1,-1.3178974419789236,0.16,8,1.1578974419789236,2,1,4,1
128,ACH-003590,WRN,10,-0.1273956405606967,0.25999999999999995,13,-0.13260435943930327,3,2,7,1
129,ACH-000697,XPO1,9,-1.6673873371808343,0.16,8,1.5073873371808344,3,1,2,2
130,ACH-003590,PIM1,4,0.1159176272431153,0.18,9,-0.2959176272431153,1,2,6,0
131,ACH-001618,MED12,6,-0.5056784449652101,0.23999999999999996,12,0.2656784449652101,4,2,6,0
132,ACH-002291,HDAC2,13,0.3095974285114855,0.25999999999999995,13,-0.5695974285114854,4,3,6,0
133,ACH-000417,MYH9,15,-0.7893418608096099,0.16,8,0.6293418608096099,0,3,4,1
134,ACH-000030,DENND4A,12,-0.148358255788153,0.25999999999999995,13,-0.11164174421184694,4,3,6,0
135,ACH-000502,KIF18A,15,-2.127090138907641,0.16,8,1.967090138907641,2,1,2,3
136,ACH-001737,SF3B1,11,-0.7187099201397293,0.16,8,0.5587099201397293,3,3,0,2
137,ACH-000142,WTAP,11,-1.0638638336997115,0.16,8,0.9038638336997115,2,1,5,0
138,ACH-000142,PCBP1,15,-1.1112604220968678,0.16,8,0.9512604220968678,2,1,2,3
139,ACH-000663,KIF18A,15,-0.7112597767699298,0.16,8,0.5512597767699298,3,2,1,2
140,ACH-002693,TRRAP,12,-1.4066703765444402,0.16,8,1.2466703765444402,2,1,5,0
141,ACH-000907,ZNF407,15,-0.8580242296585346,0.16,8,0.6980242296585346,2,2,2,2
142,ACH-000191,MTOR,1,-1.5200101364742378,0.16,8,1.3600101364742379,1,2,4,1
143,ACH-001205,MAP2K1,4,-0.4125862024453134,0.18,9,0.23258620244531342,1,2,6,0
144,ACH-001054,DHX15,14,-1.706423910576649,0.16,8,1.546423910576649,2,1,5,0
145,ACH-001054,WTAP,0,-0.6636342871578769,0.23999999999999996,12,0.4236342871578769,3,2,7,0
146,ACH-000290,CENPN,12,-2.055378645838476,0.16,8,1.8953786458384763,3,1,4,0
147,ACH-000637,RARS2,2,-0.7049729712159827,0.19999999999999998,10,0.5049729712159827,4,3,3,0
148,ACH-000223,CNOT3,15,-2.244543455711284,0.16,8,2.084543455711284,2,2,1,3
149,ACH-000202,XPO1,15,-2.4623882885323574,0.16,8,2.302388288532357,1,2,2,3
150,ACH-000766,EIF2B3,15,-1.4415745007187497,0.16,8,1.2815745007187498,2,2,1,3
151,ACH-000018,CRNKL1,15,-1.3573837037877192,0.16,8,1.1973837037877193,1,2,2,3
152,ACH-000552,NUP93,8,-1.988610418135661,0.16,8,1.828610418135661,3,1,2,2
153,ACH-001791,XPO1,14,-1.731651520438891,0.16,8,1.571651520438891,2,1,5,0
154,ACH-000469,SF3B1,15,-1.2587145590675328,0.16,8,1.098714559067533,2,2,1,3
155,ACH-000469,CTCF,8,-2.08450226416171,0.16,8,1.92450226416171,3,1,2,2
156,ACH-000907,CNBD1,13,0.5569009738246163,0.19999999999999998,10,-0.7569009738246163,4,1,5,0
157,ACH-000290,TRRAP,0,-1.4776946644347249,0.18,9,1.297694664434725,2,2,5,0
158,ACH-000959,XPO1,1,-1.6401295267301568,0.16,8,1.4801295267301569,1,2,4,1
159,ACH-000403,EIF2B3,1,-2.085509556085764,0.16,8,1.9255095560857642,2,1,4,1
160,ACH-000142,CNOT9,12,-0.8480469408256767,0.21999999999999997,11,0.6280469408256767,3,2,6,0
161,ACH-000005,H2BC9,11,-0.6803885544318284,0.19999999999999998,10,0.4803885544318285,2,2,5,1
162,ACH-000391,CHD4,1,-0.4272780828221139,0.16,8,0.26727808282211385,2,2,3,1
163,ACH-000961,DICER1,8,-0.3164112230845863,0.21999999999999997,11,0.09641122308458633,4,3,4,0
164,ACH-001791,ACTB,15,-1.3760937816439247,0.16,8,1.2160937816439248,3,2,1,2
165,ACH-000390,NCAPD2,11,-0.8384761356812878,0.16,8,0.6784761356812877,2,3,2,1
166,ACH-000907,CDC25A,11,-0.2061185679974294,0.21999999999999997,11,-0.013881432002570582,2,2,6,1
167,ACH-000478,CDK4,4,-0.9829153438000966,0.23999999999999996,12,0.7429153438000966,3,2,7,0
168,ACH-000581,RAC1,1,-0.2215720423731776,0.16,8,0.06157204237317759,2,1,4,1
169,ACH-000581,ZNHIT6,1,-0.4560075895809055,0.16,8,0.29600758958090545,3,1,3,1
170,ACH-000627,RFC5,11,-1.3416411103375865,0.16,8,1.1816411103375866,2,3,2,1
171,ACH-003590,IFRD2,11,-0.2320537150760361,0.25999999999999995,13,-0.027946284923963866,3,3,7,0
172,ACH-000417,SRSF2,3,-1.662115854996869,0.23999999999999996,12,1.422115854996869,2,4,4,2
173,ACH-000390,CNOT3,13,-2.093369945836571,0.23999999999999996,12,1.8533699458365709,3,3,4,2
174,ACH-002019,SRSF2,9,-2.353075517751252,0.16,8,2.193075517751252,3,1,2,2
175,ACH-003590,EEF1A1,11,-2.724452372795984,0.16,8,2.564452372795984,3,3,1,1
176,ACH-001303,KIF14,13,-0.7449197283293212,0.21999999999999997,11,0.5249197283293212,2,3,6,0
177,ACH-002693,DUSP16,13,0.5754473581137755,0.23999999999999996,12,-0.8154473581137754,4,2,6,0
178,ACH-000959,NOTCH1,11,-0.108107155658135,0.23999999999999996,12,-0.13189284434186496,3,3,6,0
179,ACH-000403,MEF2C,4,-0.0877998995331068,0.19999999999999998,10,-0.11220010046689319,1,3,6,0
180,ACH-001054,SMC5,8,-0.4242717159897774,0.16,8,0.2642717159897774,3,1,3,1
181,ACH-000663,KIF14,9,-0.4227314514600644,0.18,9,0.24273145146006442,2,1,5,1
182,ACH-000766,PIK3CA,12,-0.3363783156984176,0.18,9,0.1563783156984176,2,1,6,0
183,ACH-001303,ZNF407,5,-0.7818755650231843,0.27999999999999997,14,0.5018755650231843,3,3,7,1
184,ACH-001303,CCND3,8,-0.0593796941968049,0.23999999999999996,12,-0.18062030580319505,3,3,6,0
185,ACH-000961,ACTB,9,-0.6052655879722274,0.16,8,0.4452655879722274,2,1,4,1
186,ACH-002400,POLE,14,-1.20227724359688,0.16,8,1.0422772435968801,2,1,5,0
187,ACH-001618,ZNHIT6,1,-0.5933930188417006,0.16,8,0.43339301884170056,1,1,5,1
188,ACH-000356,MED12,15,-0.5640298471092595,0.16,8,0.4040298471092595,2,2,4,0
189,ACH-000128,PIK3CA,12,-0.2569982015040218,0.16,8,0.0969982015040218,2,1,5,0
190,ACH-000907,STIL,9,-0.6946408042193452,0.19999999999999998,10,0.4946408042193452,3,2,5,0
191,ACH-000663,XRCC5,15,-0.6614284621896582,0.16,8,0.5014284621896582,3,2,1,2
192,ACH-001211,CHD4,15,-0.8154172928318077,0.16,8,0.6554172928318077,3,2,1,2
193,ACH-000627,CENPN,1,-1.5982953939314108,0.16,8,1.438295393931411,1,2,4,1
194,ACH-000978,CDK4,13,-0.2277122982599185,0.18,9,0.04771229825991852,3,2,4,0
195,ACH-000030,SON,0,-1.1339276093673196,0.19999999999999998,10,0.9339276093673197,2,2,6,0
196,ACH-000323,PPP2R1A,0,-0.898039718989138,0.18,9,0.7180397189891381,2,2,5,0
197,ACH-000718,SON,3,-1.0569710340092704,0.18,9,0.8769710340092705,2,2,5,0
198,ACH-000191,ERCC3,9,-0.8501639389452178,0.16,8,0.6901639389452178,2,2,2,2
199,ACH-000146,VHL,13,-0.7129209945385427,0.23999999999999996,12,0.47292099453854275,5,2,5,0
200,ACH-000018,PPP2R1A,11,-1.104473668713967,0.16,8,0.9444736687139669,2,3,2,1
201,ACH-000391,PIK3CA,10,-0.509580091216142,0.23999999999999996,12,0.269580091216142,3,2,7,0
202,ACH-002705,SMC4,0,-1.090581893587797,0.19999999999999998,10,0.8905818935877969,2,2,6,0
203,ACH-000753,SRSF2,11,-2.622386782842411,0.16,8,2.462386782842411,3,3,1,1
204,ACH-000627,SMARCB1,15,-1.0601014150921129,0.23999999999999996,12,0.8201014150921129,3,3,5,1
205,ACH-002705,RGP1,1,-0.3188431597864629,0.16,8,0.15884315978646288,3,1,4,0
206,ACH-000391,BARD1,1,-0.5685763023458614,0.16,8,0.4085763023458614,2,1,4,1
207,ACH-000323,ACTB,1,-1.3532125488246594,0.16,8,1.1932125488246594,2,1,4,1
208,ACH-000172,XPO1,12,-2.535784627114957,0.16,8,2.3757846271149567,2,1,5,0
209,ACH-000637,PCBP1,11,-1.7660333922038238,0.16,8,1.606033392203824,3,2,2,1
210,ACH-002400,BARD1,1,-0.7170616944128301,0.16,8,0.55706169441283,3,1,4,0
211,ACH-000009,ZNHIT6,14,-0.5172517833210968,0.19999999999999998,10,0.3172517833210968,3,2,5,0
212,ACH-002693,BRCA1,10,-0.5292292464401429,0.21999999999999997,11,0.30922924644014294,3,2,6,0
213,ACH-000011,XPO1,14,-2.157182691812297,0.23999999999999996,12,1.917182691812297,4,2,6,0
214,ACH-000552,KIF18A,11,-3.3760423938541426,0.16,8,3.2160423938541425,3,3,1,1
215,ACH-001054,DAXX,11,0.0270969742612139,0.19999999999999998,10,-0.2270969742612139,2,1,6,1
216,ACH-000541,XPO1,3,-2.401581211040266,0.23999999999999996,12,2.161581211040266,2,4,4,2
217,ACH-002019,MYC,5,-1.6112932046635795,0.25999999999999995,13,1.3512932046635795,3,3,7,0
218,ACH-000959,BRD4,11,-0.6864246958620069,0.16,8,0.5264246958620069,2,3,2,1
219,ACH-001211,RFC5,8,-1.519002035487443,0.23999999999999996,12,1.279002035487443,2,2,4,4
220,ACH-001791,TRAPPC8,1,-1.7559371364192744,0.16,8,1.5959371364192745,1,2,4,1
221,ACH-001307,ZNF407,15,-0.7105808804172491,0.16,8,0.5505808804172491,2,2,3,1
222,ACH-000011,TACC3,9,-0.4712824252576728,0.16,8,0.3112824252576728,2,1,5,0
223,ACH-000469,MYC,9,-1.704167309567036,0.16,8,1.544167309567036,3,1,2,2
224,ACH-001038,ERCC2,8,-0.9830365523045568,0.16,8,0.8230365523045567,3,1,2,2
225,ACH-000845,ZNF407,10,-0.6422668435597952,0.27999999999999997,14,0.36226684355979527,3,3,6,2
226,ACH-001205,PTCH1,4,0.0607677086265195,0.21999999999999997,11,-0.28076770862651945,1,3,7,0
227,ACH-000302,RARS2,14,-0.9087487218760716,0.16,8,0.7487487218760716,2,1,5,0
228,ACH-002291,DICER1,14,-0.7605015325277744,0.25999999999999995,13,0.5005015325277744,4,3,6,0
229,ACH-000753,XRCC5,9,-0.9750809100460278,0.16,8,0.8150809100460278,3,1,4,0
230,ACH-000478,POLE,11,-1.5906705443342342,0.18,9,1.4106705443342342,3,2,1,3
231,ACH-001990,BRAF,12,-1.359683431033127,0.23999999999999996,12,1.119683431033127,3,2,7,0
232,ACH-002693,UPF2,8,-1.1252969995747688,0.32,16,0.8052969995747687,4,3,6,3
233,ACH-000753,CHD4,11,-1.3749429518812613,0.16,8,1.2149429518812613,2,4,1,1
234,ACH-002055,ACTB,2,-1.5934967792084895,0.19999999999999998,10,1.3934967792084896,2,2,6,0
235,ACH-000018,PCBP1,15,-1.1128961804699882,0.16,8,0.9528961804699881,3,3,1,1
236,ACH-000371,PIK3CA,1,-0.3159428757244636,0.16,8,0.1559428757244636,2,1,5,0
237,ACH-000172,MTOR,1,-0.8023184532404959,0.16,8,0.6423184532404959,1,2,4,1
238,ACH-000766,NCAPD2,9,-1.3238624859228776,0.16,8,1.1638624859228777,3,1,2,2
239,ACH-000381,TRAPPC8,10,-0.9244750217013552,0.23999999999999996,12,0.6844750217013552,3,2,7,0
240,ACH-001205,ERCC2,9,-1.50884884245102,0.16,8,1.34884884245102,3,2,2,1
241,ACH-000272,ERCC3,12,-0.8337132859293974,0.16,8,0.6737132859293974,2,1,5,0
242,ACH-001737,CDC25A,1,-0.0684128127333217,0.16,8,-0.0915871872666783,3,1,4,0
243,ACH-000637,SLCO6A1,11,0.0206608714938944,0.3,15,-0.3206608714938944,3,4,7,1
244,ACH-002019,ZNF407,8,-0.8023382935235756,0.16,8,0.6423382935235755,2,2,3,1
245,ACH-000627,ZNF407,8,-0.4544758208434017,0.19999999999999998,10,0.2544758208434017,3,2,4,1
246,ACH-000018,NUP93,10,-1.9113375253043032,0.19999999999999998,10,1.7113375253043033,2,2,6,0
247,ACH-002291,CNOT9,11,-0.384968069970524,0.18,9,0.20496806997052402,1,3,4,1
248,ACH-000290,DENND4C,4,0.1088458557080752,0.18,9,-0.2888458557080752,1,2,6,0
249,ACH-000907,UPF2,5,-1.2691138054041702,0.23999999999999996,12,1.0291138054041702,3,2,6,1
250,ACH-000244,MED12,2,-0.0660846623534212,0.32,16,-0.2539153376465788,3,4,7,2
251,ACH-000422,CHD4,2,-1.4169791597418533,0.21999999999999997,11,1.1969791597418533,2,3,4,2
252,ACH-000953,RXRA,11,-0.1669764523170636,0.25999999999999995,13,-0.09302354768293636,3,3,7,0
253,ACH-000030,SMARCA4,5,-0.8939281151990632,0.3,15,0.5939281151990632,3,4,8,0
254,ACH-000581,TACC3,12,-1.0450045314045469,0.21999999999999997,11,0.8250045314045469,3,1,7,0
255,ACH-000390,TRRAP,15,-1.5362260420825575,0.16,8,1.3762260420825576,1,1,3,3
256,ACH-000676,SRSF2,15,-3.059596333423527,0.16,8,2.899596333423527,0,3,3,2
257,ACH-000009,GAR1,5,-0.3603810557725143,0.21999999999999997,11,0.1403810557725143,3,3,5,0
258,ACH-001990,CRNKL1,14,-1.5469260311728112,0.25999999999999995,13,1.2869260311728112,4,2,7,0
259,ACH-000978,KIF14,13,-0.5342492442265525,0.3,15,0.23424924422655252,3,3,7,2
260,ACH-000697,DIS3,1,-1.1128243460217484,0.16,8,0.9528243460217484,3,1,4,0
261,ACH-000469,CNOT3,11,-2.1772186040134383,0.16,8,2.017218604013438,2,3,1,2
262,ACH-000356,TRAPPC8,9,-1.563860960484176,0.16,8,1.403860960484176,3,1,2,2
263,ACH-000128,TACC3,3,-0.5472177653448635,0.16,8,0.3872177653448635,3,2,3,0
264,ACH-000376,WTAP,14,-0.8072069700620043,0.19999999999999998,10,0.6072069700620043,3,2,5,0
265,ACH-001791,ZNHIT6,12,-0.4504957514282864,0.16,8,0.29049575142828643,2,1,5,0
266,ACH-000435,MTOR,11,-1.6035750567500564,0.16,8,1.4435750567500565,3,2,2,1
267,ACH-003590,BRD4,1,-1.1855283215059078,0.16,8,1.025528321505908,2,1,4,1
268,ACH-000859,IDH2,11,-0.0961531903159353,0.3,15,-0.20384680968406468,3,4,7,1
269,ACH-001618,BRD4,1,-0.8486162521206322,0.16,8,0.6886162521206322,2,2,3,1
