episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation
0,ACH-000417,DIS3,11,-0.563767111697482,0.34,17,0.22376711169748192,3,4,5,5
1,ACH-000552,KIF18A,6,-3.3760423938541426,0.16,8,3.2160423938541425,3,1,3,1
2,ACH-000172,CHD4,9,-1.2336927489255478,0.32,16,0.9136927489255477,5,4,4,3
3,ACH-000422,MYC,9,-2.084482650782212,0.38000000000000006,19,1.704482650782212,8,5,4,2
4,ACH-000845,CHD4,12,-0.7769531642632684,0.21999999999999997,11,0.5569531642632685,3,1,5,2
5,ACH-000444,DHPS,8,-1.284714993462327,0.38000000000000006,19,0.9047149934623269,5,5,4,5
6,ACH-002055,SMARCB1,9,-1.1161455436307226,0.25999999999999995,13,0.8561455436307226,5,3,3,2
7,ACH-000302,PCBP1,9,-1.6692705862878394,0.23999999999999996,12,1.4292705862878394,4,3,4,1
8,ACH-001205,BRD4,13,-0.9414883554605996,0.36000000000000004,18,0.5814883554605996,7,3,4,4
9,ACH-001528,RAC1,9,-0.8978636403728549,0.34,17,0.557863640372855,6,5,3,3
10,ACH-000478,H3-3A,14,-1.796293839012677,0.16,8,1.636293839012677,3,2,1,2
11,ACH-001307,CDK4,0,-0.9007124099543106,0.38000000000000006,19,0.5207124099543106,6,3,6,4
12,ACH-000959,KIF18A,4,-1.699575166073721,0.16,8,1.5395751660737211,2,1,3,2
13,ACH-000390,EIF1AX,4,-2.3364030014521693,0.34,17,1.9964030014521692,4,5,5,3
14,ACH-000915,NCAPD2,11,-0.9890518222404616,0.25999999999999995,13,0.7290518222404616,3,2,4,4
15,ACH-000223,EEF1A1,7,-1.2046582010549098,0.5200000000000001,26,0.6846582010549097,5,10,6,5
16,ACH-000097,ICE1,3,-1.3922539859433556,0.6400000000000002,32,0.7522539859433554,7,10,7,8
17,ACH-000323,EIF1AX,8,-2.2139732514964847,0.27999999999999997,14,1.9339732514964847,4,1,6,3
18,ACH-000172,CCND1,9,-0.9123303606210482,0.27999999999999997,14,0.6323303606210482,4,4,4,2
19,ACH-001702,MAX,11,-0.8335965869592336,0.4200000000000001,21,0.41359658695923346,4,8,4,5
20,ACH-000627,MAX,13,-0.826131733153858,0.3,15,0.526131733153858,4,2,6,3
21,ACH-000272,MYC,3,-1.2393787618839904,0.25999999999999995,13,0.9793787618839904,4,2,5,2
22,ACH-000191,GAR1,13,-0.6472208576572852,0.18,9,0.4672208576572852,4,3,1,1
23,ACH-000552,SETD2,10,-0.6263519370065058,0.4400000000000001,22,0.1863519370065057,4,9,5,4
24,ACH-000097,POLE,5,-1.488831150147397,0.16,8,1.328831150147397,2,3,2,1
25,ACH-000371,SON,4,-1.2570513243849812,0.46000000000000013,23,0.797051324384981,5,3,7,8
26,ACH-002705,RFC5,5,-1.4207611324289109,0.19999999999999998,10,1.220761132428911,3,2,3,2
