episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation
0,ACH-000417,ERCC3,7,-0.9712048192702762,0.19999999999999998,10,0.7712048192702763,6,0,1,3
1,ACH-000552,KIF18A,6,-3.3760423938541426,0.16,8,3.2160423938541425,7,0,1,0
2,ACH-000172,CHD4,9,-1.2336927489255478,0.16,8,1.073692748925548,8,0,0,0
3,ACH-000422,MYC,9,-2.084482650782212,0.16,8,1.9244826507822121,7,0,1,0
4,ACH-000845,CHD4,12,-0.7769531642632684,0.16,8,0.6169531642632684,8,0,0,0
5,ACH-000444,SON,14,-0.9604640655212724,0.36000000000000004,18,0.6004640655212723,16,0,2,0
6,ACH-002055,SMARCB1,9,-1.1161455436307226,0.16,8,0.9561455436307226,8,0,0,0
7,ACH-000302,PCBP1,9,-1.6692705862878394,0.16,8,1.5092705862878395,7,1,0,0
8,ACH-001205,TRAPPC8,10,-1.3488439380027129,0.18,9,1.168843938002713,9,0,0,0
9,ACH-001528,RAC1,9,-0.8978636403728549,0.34,17,0.557863640372855,16,0,1,0
10,ACH-000478,H3-3A,14,-1.796293839012677,0.16,8,1.636293839012677,7,0,1,0
11,ACH-001307,H3-3A,13,-1.1690368672527214,0.16,8,1.0090368672527215,7,0,1,0
12,ACH-000959,KIF18A,4,-1.699575166073721,0.16,8,1.5395751660737211,7,0,1,0
13,ACH-000390,EIF1AX,4,-2.3364030014521693,0.23999999999999996,12,2.0964030014521695,12,0,0,0
14,ACH-000915,NCAPD2,11,-0.9890518222404616,0.16,8,0.8290518222404616,7,0,1,0
15,ACH-000223,ERCC2,4,-1.2445610211859337,0.16,8,1.0845610211859338,7,0,1,0
16,ACH-000097,ICE1,3,-1.3922539859433556,0.34,17,1.0522539859433555,13,0,4,0
17,ACH-000323,EIF1AX,8,-2.2139732514964847,0.18,9,2.0339732514964846,9,0,0,0
18,ACH-000172,CCND1,9,-0.9123303606210482,0.16,8,0.7523303606210482,8,0,0,0
19,ACH-001702,MAX,11,-0.8335965869592336,0.32,16,0.5135965869592336,16,0,0,0
20,ACH-000627,MAX,13,-0.826131733153858,0.32,16,0.506131733153858,16,0,0,0
21,ACH-000272,MYC,3,-1.2393787618839904,0.16,8,1.0793787618839905,7,0,1,0
